V1,V2,V3
*_SCFLD9859_1891153,<lmxll>,--,--,lm,--,ll,--,--,--,ll,ll,--,--,--,lm,--,lm,--,--,lm,--,--,lm,ll,--,--,--,ll,--,lm,ll,--,lm,--,ll,lm,ll,lm,--,ll,--,ll,ll,--,--,lm,lm,ll,--,lm,ll,ll,ll,lm,lm,ll,--,--,--,ll,lm,ll,lm,--,lm,ll,--,lm,lm,--,ll,lm,ll,--,--,--,ll,ll,ll,--,--,--,--,lm,--,ll,--,ll,--,ll,--
*_SCFLD9859_1970931,<nnxnp>,--,nn,--,--,--,--,nn,--,--,np,np,nn,--,nn,nn,nn,np,nn,np,nn,nn,nn,np,--,--,np,--,np,np,--,--,--,nn,np,nn,nn,nn,--,--,--,np,--,nn,nn,nn,np,np,--,np,np,nn,nn,nn,--,nn,--,--,nn,np,nn,np,nn,--,nn,np,nn,nn,--,nn,nn,nn,np,--,--,--,nn,nn,np,np,np,nn,--,np,nn,nn,--,--,--,np,nn
*_SCFLD9859_2115961,<lmxll>,--,lm,--,--,--,--,--,ll,--,--,--,ll,--,ll,--,--,ll,ll,--,--,--,--,--,--,lm,ll,lm,--,--,lm,--,--,--,--,--,--,--,--,lm,--,lm,lm,--,lm,ll,ll,lm,lm,ll,lm,--,lm,ll,--,--,ll,--,--,lm,ll,lm,ll,--,--,lm,ll,--,ll,lm,--,ll,lm,--,--,--,lm,--,lm,--,--,ll,--,ll,ll,--,--,lm,--,lm,--
*_SCFLD9859_2152319,<lmxll>,--,lm,--,--,lm,ll,--,--,--,lm,ll,ll,--,--,--,ll,ll,--,ll,ll,ll,ll,--,--,lm,ll,lm,--,ll,lm,ll,--,ll,lm,ll,lm,ll,ll,--,--,lm,lm,--,lm,ll,ll,--,--,ll,lm,lm,lm,ll,--,lm,--,--,--,--,--,--,ll,--,ll,lm,--,--,ll,lm,--,--,lm,--,--,--,lm,lm,lm,ll,--,ll,--,ll,ll,--,--,lm,--,lm,ll
*_SCFLD9859_2183769,<lmxll>,--,--,lm,--,ll,--,lm,--,--,ll,--,--,--,lm,--,--,lm,--,lm,--,lm,lm,ll,--,ll,lm,--,--,--,--,--,--,--,--,--,--,lm,lm,ll,lm,ll,--,--,ll,lm,lm,ll,ll,lm,ll,ll,ll,--,lm,ll,lm,--,--,ll,lm,ll,lm,ll,--,ll,lm,--,lm,ll,--,lm,ll,ll,--,--,ll,--,--,lm,ll,--,--,--,lm,ll,--,--,--,--,--
*_SCFLD9859_2324521,<lmxll>,--,--,lm,--,--,--,--,--,--,ll,--,lm,--,lm,lm,lm,lm,--,--,lm,lm,lm,ll,--,ll,--,ll,--,lm,--,lm,--,lm,ll,--,ll,lm,--,--,--,ll,--,ll,ll,lm,lm,ll,ll,lm,ll,ll,ll,lm,lm,--,lm,--,--,ll,lm,ll,lm,--,--,--,lm,lm,lm,--,ll,lm,ll,--,--,--,--,ll,ll,--,ll,lm,--,lm,--,ll,--,--,lm,ll,lm
*_SCFLD9859_2324552,<nnxnp>,--,--,--,--,--,--,--,--,--,nn,--,--,--,np,np,np,nn,--,--,np,np,np,nn,--,nn,nn,np,--,nn,--,nn,--,--,nn,--,np,np,--,--,--,nn,--,np,np,np,nn,nn,--,nn,nn,np,np,np,np,--,nn,--,--,nn,np,nn,np,--,--,--,np,np,np,np,np,np,nn,--,--,--,--,np,--,--,--,np,--,--,--,np,--,--,np,--,np
*_SCFLD9859_2352557,<nnxnp>,--,--,--,np,--,--,nn,--,--,np,np,nn,--,nn,--,nn,--,nn,--,nn,--,nn,--,--,--,np,nn,np,np,--,--,--,--,--,nn,nn,--,--,--,--,np,np,nn,nn,--,--,np,--,np,np,nn,nn,--,nn,nn,np,nn,--,np,--,np,nn,nn,nn,np,nn,nn,nn,nn,--,--,np,--,--,--,nn,nn,--,np,np,nn,--,--,nn,nn,--,np,nn,np,nn
*_SCFLD9859_2442141,<lmxll>,--,ll,--,--,ll,--,lm,--,ll,--,--,--,--,lm,--,lm,lm,lm,lm,--,lm,lm,ll,--,ll,lm,ll,ll,lm,ll,lm,--,ll,ll,lm,ll,--,--,ll,--,ll,--,ll,--,lm,--,lm,ll,lm,ll,--,ll,lm,lm,ll,lm,--,--,--,lm,ll,lm,--,lm,--,lm,lm,--,--,--,lm,ll,--,--,--,--,ll,--,--,--,lm,--,--,lm,ll,--,ll,lm,ll,lm
*_SCFLD9859_2507372,<lmxll>,lm,lm,--,--,lm,--,ll,--,--,lm,ll,ll,--,ll,ll,ll,ll,ll,ll,ll,ll,--,--,lm,--,--,lm,lm,ll,lm,--,--,--,lm,ll,--,ll,ll,--,--,lm,--,lm,--,--,ll,ll,--,ll,lm,lm,lm,ll,ll,--,ll,--,--,lm,ll,lm,ll,--,--,lm,--,ll,ll,lm,--,ll,lm,--,--,--,lm,lm,lm,ll,--,ll,--,ll,ll,lm,--,lm,ll,lm,--
*_SCFLD9859_2545098,<lmxll>,--,ll,--,--,ll,--,--,--,--,ll,lm,--,--,lm,lm,lm,lm,lm,lm,--,lm,lm,ll,--,--,--,ll,ll,lm,ll,lm,--,--,--,--,ll,lm,--,--,--,ll,--,ll,ll,lm,lm,lm,ll,lm,ll,ll,--,lm,--,--,--,ll,ll,ll,lm,--,--,--,lm,ll,lm,--,--,ll,ll,lm,ll,--,--,--,--,ll,ll,lm,ll,--,--,--,lm,--,--,ll,--,--,lm
*_SCFLD9859_2702289,<lmxll>,lm,lm,ll,--,--,--,--,--,lm,lm,--,ll,--,ll,--,--,ll,--,ll,ll,ll,--,--,--,lm,ll,lm,lm,ll,--,ll,--,--,lm,--,lm,ll,ll,--,--,--,--,lm,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,lm,ll,--,--,lm,ll,lm,ll,lm,ll,--,ll,ll,ll,--,--,--,lm,--,lm,--,lm,lm,lm,ll,--,ll,--,--,--,lm,ll,lm,--,--,ll
*_SCFLD9859_2752211,<hkxhk>,--,--,kk,--,hk,--,--,--,hk,hh,--,--,--,--,--,kk,--,kk,hk,kk,--,kk,hh,--,hh,--,--,hh,--,hh,hk,--,--,--,kk,hk,--,--,--,--,--,--,--,hk,kk,hk,hk,--,hk,hh,hk,--,kk,--,hk,--,--,--,hh,kk,--,--,--,kk,hh,--,kk,--,hk,--,kk,hh,--,hh,--,hh,hk,hh,hk,--,--,--,hk,--,--,--,--,kk,hh,kk
*_SCFLD9859_3228694,<lmxll>,--,ll,lm,--,--,lm,lm,lm,--,ll,lm,--,--,lm,lm,lm,--,--,--,lm,--,lm,ll,--,--,lm,--,--,lm,ll,lm,--,--,ll,--,ll,lm,ll,--,--,ll,ll,--,--,--,lm,lm,--,--,ll,ll,ll,--,lm,ll,lm,--,ll,ll,--,ll,--,ll,lm,ll,lm,lm,lm,--,--,lm,--,ll,ll,--,ll,ll,ll,lm,--,lm,--,--,lm,--,--,ll,lm,ll,lm
*_SCFLD9860_156093,<nnxnp>,--,--,nn,--,np,--,np,--,--,nn,--,np,--,nn,--,nn,nn,nn,np,np,np,np,nn,--,--,--,np,np,nn,np,--,--,--,--,--,np,--,--,--,--,nn,np,nn,nn,--,--,nn,np,--,--,--,--,--,nn,np,--,np,--,np,np,--,nn,nn,np,--,np,np,--,np,--,--,np,--,--,--,np,--,--,--,np,nn,--,np,--,nn,--,--,--,np,--
*_SCFLD9860_373981,<nnxnp>,--,np,np,--,nn,--,--,--,np,np,--,nn,--,np,--,np,np,--,nn,nn,nn,nn,np,--,np,--,--,nn,np,nn,np,--,--,nn,np,nn,np,--,--,--,np,nn,np,np,np,nn,np,nn,--,nn,nn,--,nn,--,--,--,--,nn,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,--,nn,nn,--,np,--,--,np,nn,nn,np,--,np,nn,nn,np
*_SCFLD9860_508641,<lmxll>,--,--,ll,--,lm,--,--,lm,--,--,--,lm,--,ll,--,--,--,ll,lm,--,--,lm,--,--,lm,ll,ll,ll,--,--,lm,--,--,--,lm,lm,--,--,--,--,--,--,--,lm,--,lm,ll,ll,ll,ll,ll,--,--,lm,--,--,--,--,lm,--,lm,ll,ll,ll,lm,ll,--,ll,--,--,--,ll,lm,--,ll,--,--,ll,ll,lm,ll,--,lm,lm,ll,--,--,ll,--,lm
*_SCFLD9860_586655,<hkxhk>,--,hk,hk,--,hk,--,hk,hk,--,hk,hk,hk,kk,hk,--,hh,hk,--,hk,--,hk,hk,hh,--,hh,hk,kk,--,hk,hk,hh,kk,hk,hk,hh,hk,hh,--,--,--,hk,kk,--,hh,hk,hk,hk,--,kk,kk,kk,--,kk,--,hk,--,--,--,hk,--,--,hk,--,kk,hk,kk,--,hk,--,hk,hh,kk,--,--,hk,hk,kk,--,hk,hk,hk,--,--,hk,hk,--,hk,--,kk,hh
*_SCFLD9860_586665,<lmxll>,--,lm,lm,--,ll,--,ll,ll,--,lm,ll,ll,lm,lm,--,ll,lm,--,ll,--,ll,ll,ll,--,ll,lm,lm,--,lm,ll,--,lm,ll,ll,ll,ll,ll,--,--,--,lm,--,--,ll,lm,ll,lm,--,lm,lm,lm,--,lm,--,ll,--,--,--,ll,--,--,lm,--,lm,ll,lm,--,lm,--,ll,ll,lm,--,--,lm,ll,lm,--,lm,ll,lm,--,--,ll,lm,--,lm,--,lm,ll
*_SCFLD9860_623763,<hkxhk>,kk,--,hk,--,hk,hk,hk,--,--,hk,hk,hk,--,hk,--,kk,hk,hk,hk,hk,hk,hk,kk,--,--,hk,hh,--,hk,hk,kk,--,--,--,kk,hk,kk,hk,--,--,hh,hh,--,kk,hk,hk,hk,hh,hh,hh,hh,--,hh,kk,hk,--,--,hh,hk,hk,--,hk,--,--,hk,hh,hk,--,hk,--,kk,hh,hk,hh,--,hk,hh,hh,hk,--,--,--,--,hk,--,kk,hk,hh,hh,kk
*_SCFLD9860_639795,<lmxll>,--,--,lm,--,ll,lm,ll,ll,--,lm,--,ll,--,--,ll,--,--,lm,ll,--,--,--,ll,--,ll,--,--,lm,lm,--,--,--,--,--,ll,ll,ll,ll,--,--,lm,lm,lm,--,--,--,lm,--,lm,lm,--,ll,lm,--,ll,--,--,--,ll,ll,ll,--,lm,--,--,lm,ll,--,--,--,ll,lm,--,--,--,ll,lm,--,--,--,lm,--,ll,--,--,--,lm,--,lm,ll
*_SCFLD9860_811531,<lmxll>,--,ll,ll,--,lm,--,--,lm,--,--,lm,--,--,--,--,--,--,--,lm,--,lm,--,--,--,--,ll,ll,--,--,--,--,--,lm,lm,--,--,lm,--,--,--,--,--,ll,--,ll,lm,ll,ll,ll,ll,ll,--,ll,lm,--,ll,--,--,lm,lm,--,ll,--,ll,--,ll,lm,--,--,lm,lm,ll,lm,--,--,lm,--,ll,ll,lm,--,--,lm,lm,ll,--,--,ll,--,--
*_SCFLD9860_819237,<lmxll>,--,--,ll,--,lm,--,lm,--,--,ll,--,--,--,--,--,lm,ll,--,lm,lm,--,--,--,--,--,ll,ll,ll,ll,--,lm,--,--,--,--,lm,--,lm,--,--,ll,--,--,lm,ll,--,--,--,ll,ll,ll,lm,ll,lm,--,ll,--,--,lm,lm,--,ll,--,ll,--,ll,--,ll,--,--,lm,ll,lm,--,--,lm,--,--,ll,lm,ll,--,--,lm,--,--,ll,ll,ll,lm
*_SCFLD9860_827763,<lmxll>,--,--,ll,--,lm,--,lm,lm,--,ll,--,lm,--,ll,lm,lm,ll,ll,lm,--,lm,lm,--,--,--,ll,ll,--,--,--,--,ll,--,--,lm,lm,lm,--,--,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,--,lm,--,lm,lm,ll,--,--,lm,--,lm,ll,ll,ll,lm,ll,lm,--,--,--,--,ll,lm,--,--,--,ll,--,ll,lm,--,--,lm,lm,ll,--,--,ll,ll,lm
*_SCFLD9860_827769,<nnxnp>,--,--,np,--,nn,--,nn,nn,--,np,--,nn,--,np,np,np,np,np,nn,--,nn,nn,--,--,--,np,nn,--,--,--,--,nn,--,--,np,nn,np,--,--,nn,np,nn,np,np,np,nn,np,nn,nn,nn,--,np,--,np,nn,nn,--,--,nn,--,np,np,np,nn,nn,nn,nn,--,--,--,--,nn,nn,--,--,--,nn,--,np,nn,--,--,nn,nn,np,--,--,nn,nn,np
*_SCFLD9860_862251,<hkxhk>,kk,hk,hk,--,hk,--,hk,--,--,hk,hk,--,--,hk,--,kk,hk,hk,hk,--,hk,hk,kk,--,kk,--,hh,--,--,--,kk,--,--,hk,kk,hk,kk,--,--,--,hk,hh,hk,kk,--,hk,--,--,hh,hh,hh,kk,hh,kk,hk,hh,--,--,--,hk,--,hk,hk,hh,hk,hh,hk,hk,hk,hk,kk,hh,hk,--,hk,hk,hh,hh,hk,--,hk,--,hk,hk,hk,--,hk,--,--,kk
*_SCFLD9860_940071,<hkxhk>,--,hh,--,--,--,--,kk,kk,--,hh,--,kk,--,hh,--,--,--,hh,--,--,kk,--,hk,--,hk,hh,--,hk,--,--,--,hk,--,kk,hk,--,hk,--,--,--,hh,--,--,hk,hh,kk,hh,--,hk,hk,hk,--,--,hk,--,hk,kk,--,kk,--,--,--,--,hk,kk,--,kk,hh,kk,kk,--,hk,kk,--,--,kk,hk,hk,hh,--,hh,--,--,--,--,--,hh,--,--,hk
*_SCFLD9860_976574,<nnxnp>,--,np,--,--,nn,np,--,--,--,np,--,nn,--,--,--,np,--,--,nn,nn,nn,nn,--,--,np,np,nn,--,np,--,--,--,nn,nn,--,--,np,--,--,--,np,nn,--,--,np,nn,np,nn,--,nn,nn,np,--,np,--,nn,nn,--,nn,nn,--,np,--,nn,nn,nn,nn,--,--,nn,np,nn,nn,--,--,nn,nn,nn,np,--,np,--,nn,nn,--,--,np,--,nn,--
*_SCFLD9860_1098286,<lmxll>,--,--,lm,--,--,--,ll,--,ll,--,--,--,--,lm,--,ll,lm,--,--,ll,ll,ll,ll,--,ll,lm,lm,lm,--,ll,ll,--,ll,ll,ll,ll,ll,--,lm,lm,lm,lm,--,ll,--,ll,lm,--,lm,--,lm,ll,--,ll,--,--,ll,--,--,--,ll,lm,lm,--,ll,lm,--,lm,ll,--,ll,lm,--,--,--,ll,--,lm,lm,--,--,--,ll,--,--,--,lm,--,lm,ll
*_SCFLD9860_1314195,<nnxnp>,nn,--,nn,--,--,--,np,--,--,nn,np,--,--,nn,nn,nn,nn,np,--,--,np,--,nn,--,nn,--,--,--,nn,np,--,--,--,--,--,--,--,np,--,--,nn,--,nn,nn,--,np,nn,--,--,np,np,nn,np,nn,np,--,np,--,--,--,--,--,nn,--,np,np,--,--,np,np,nn,--,--,--,--,np,--,--,--,np,nn,--,--,--,nn,nn,nn,np,np,--
*_SCFLD9860_1367130,<lmxll>,--,lm,--,--,ll,--,--,ll,ll,lm,ll,--,--,lm,--,ll,lm,--,--,ll,--,ll,ll,--,ll,lm,--,lm,ll,ll,ll,--,--,--,ll,ll,ll,ll,--,--,lm,lm,lm,ll,--,ll,--,--,lm,lm,lm,ll,lm,ll,ll,--,ll,--,ll,ll,ll,lm,--,lm,--,lm,ll,lm,--,ll,--,lm,ll,--,--,ll,lm,--,lm,ll,lm,--,--,--,lm,ll,lm,--,lm,ll
*_SCFLD9860_1370577,<hkxhk>,--,--,hk,--,--,--,--,--,--,--,hk,--,--,hk,--,kk,hk,hk,hk,hk,--,hk,kk,--,--,--,--,--,--,--,kk,--,--,hk,kk,hk,kk,--,hk,--,hk,hh,hk,kk,hk,hk,hk,--,--,hh,--,kk,--,kk,--,--,--,--,hk,--,--,hk,--,hh,hk,--,--,hk,--,--,--,hh,hk,hk,hk,--,hh,hh,--,--,hk,--,hk,--,--,--,hk,hh,hh,--
*_SCFLD9860_1370585,<nnxnp>,--,--,nn,--,np,--,--,--,--,--,np,--,--,nn,--,nn,nn,np,np,np,--,np,nn,--,--,--,--,--,--,--,nn,--,--,np,nn,np,nn,np,--,--,nn,np,nn,nn,nn,np,nn,--,--,np,--,nn,--,nn,--,--,--,--,np,--,--,nn,--,np,np,--,--,nn,--,--,--,np,np,nn,nn,--,np,np,--,--,nn,--,np,--,--,--,nn,np,np,--
*_SCFLD9860_1372147,<lmxll>,--,--,lm,--,ll,--,--,--,ll,lm,--,--,--,lm,ll,--,--,lm,--,--,--,ll,ll,--,--,lm,--,--,lm,ll,--,--,ll,ll,ll,ll,ll,--,--,--,lm,lm,--,ll,--,--,lm,--,lm,lm,lm,ll,lm,--,ll,--,--,--,ll,--,--,lm,--,lm,ll,lm,--,lm,--,ll,--,lm,ll,--,--,ll,--,lm,--,--,--,--,ll,--,lm,ll,lm,lm,lm,--
*_SCFLD9860_1372155,<nnxnp>,--,--,nn,--,np,--,--,--,nn,nn,--,np,--,nn,nn,--,--,np,--,--,--,np,nn,--,--,nn,--,--,nn,np,--,--,np,np,nn,np,nn,--,--,--,nn,np,--,nn,--,np,nn,--,np,np,np,nn,np,--,np,--,--,--,np,--,--,nn,--,np,np,np,--,nn,--,np,--,np,np,--,--,np,--,np,--,--,--,--,np,--,nn,nn,nn,np,np,--
*_SCFLD9860_1392363,<nnxnp>,--,--,np,--,--,--,--,--,--,np,--,--,--,np,--,--,--,nn,--,nn,--,nn,np,--,--,np,nn,nn,--,--,--,--,nn,--,np,nn,--,nn,--,nn,np,--,np,--,np,--,np,--,nn,nn,--,np,--,np,nn,nn,--,nn,nn,nn,np,np,np,--,--,nn,--,np,nn,--,--,nn,--,--,--,--,nn,--,np,--,np,--,nn,--,--,np,np,--,--,np
