V1,V2,V3
*_SCFLD1439_6080,<lmxll>,--,--,lm,--,--,--,ll,ll,lm,lm,--,--,--,lm,--,lm,ll,--,lm,--,ll,--,lm,--,--,ll,ll,lm,lm,--,lm,--,--,lm,--,lm,--,--,--,lm,lm,lm,lm,--,--,ll,--,--,--,ll,--,lm,ll,lm,--,lm,--,--,--,ll,ll,lm,ll,--,ll,ll,--,--,--,lm,--,lm,lm,--,--,--,--,--,ll,--,--,--,lm,lm,--,--,lm,--,lm,lm
*_SCFLD156_174717,<hkxhk>,--,--,hk,--,--,--,hh,--,kk,hh,hh,hk,--,hk,--,hk,hk,--,--,--,kk,hh,--,--,hk,kk,hh,hk,--,--,--,--,kk,--,kk,--,--,--,--,--,hh,kk,hk,kk,--,--,hk,--,kk,hk,hk,kk,kk,hk,hk,--,--,hk,kk,hk,kk,kk,hk,hk,kk,--,hk,--,kk,hk,--,kk,hh,--,--,hk,hk,kk,--,--,--,--,--,--,hk,--,hk,--,kk,--
*_SCFLD156_241870,<nnxnp>,np,--,np,--,nn,--,--,--,--,--,--,np,--,nn,--,--,np,np,nn,np,nn,np,nn,--,np,nn,--,--,nn,--,nn,--,nn,--,nn,np,nn,np,--,--,np,--,--,--,--,np,nn,np,nn,np,--,--,nn,np,np,np,nn,--,--,nn,--,--,np,np,--,nn,--,np,--,--,--,nn,np,--,--,np,--,--,--,--,np,--,--,--,--,--,nn,--,--,np
*_SCFLD156_355890,<lmxll>,--,--,lm,--,--,--,--,--,lm,ll,ll,lm,--,ll,--,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,--,--,--,--,--,ll,--,--,--,ll,lm,ll,--,--,lm,--,--,lm,--,lm,--,lm,--,--,ll,--,--,lm,ll,lm,lm,--,lm,--,lm,lm,--,lm,--,--,lm,--,ll,ll,lm,ll,lm,--,--,lm,--,ll,lm,--,--,ll,--,lm,--
*_SCFLD156_506339,<hkxhk>,--,hk,kk,--,hh,--,hk,hk,--,hk,hk,kk,--,hh,hh,kk,kk,--,hh,kk,hk,hk,hh,--,kk,hk,kk,--,hh,hk,hh,--,hk,--,--,--,hh,hk,kk,hk,hk,hk,hh,hk,kk,kk,hh,--,hk,--,kk,--,hk,--,kk,hk,hk,--,kk,hh,hk,--,kk,kk,--,hk,kk,--,hk,--,hk,hk,--,--,--,--,hh,--,--,--,--,--,hk,hk,--,hk,--,hk,hk,kk
*_SCFLD156_506378,<lmxll>,--,ll,ll,--,--,--,lm,--,--,lm,--,ll,--,lm,--,ll,ll,--,lm,ll,ll,lm,lm,--,ll,ll,ll,--,lm,lm,lm,--,--,--,--,--,lm,--,ll,--,lm,ll,lm,ll,ll,ll,lm,--,ll,--,ll,--,ll,--,ll,lm,ll,--,--,lm,ll,ll,ll,ll,--,ll,--,--,ll,--,ll,ll,--,--,--,--,lm,--,--,--,--,--,lm,ll,--,--,--,ll,ll,--
*_SCFLD185_102700,<lmxll>,--,--,--,--,--,--,--,--,--,lm,--,--,--,lm,lm,ll,--,ll,lm,--,--,--,lm,--,--,ll,--,ll,lm,lm,lm,--,--,--,lm,--,ll,lm,--,--,lm,ll,lm,ll,ll,ll,lm,--,ll,ll,ll,--,--,--,ll,--,--,--,ll,lm,--,ll,ll,--,ll,--,ll,--,--,lm,ll,ll,--,--,--,--,--,--,lm,ll,ll,--,--,--,--,--,--,ll,ll,ll
*_SCFLD185_257999,<nnxnp>,np,np,--,--,--,--,nn,np,np,nn,--,--,--,np,--,--,np,nn,np,--,nn,np,np,--,--,--,--,nn,np,--,np,--,nn,--,np,nn,np,--,--,--,np,np,np,np,nn,np,--,nn,--,nn,--,nn,np,nn,nn,nn,--,np,--,--,--,np,--,--,--,np,np,--,np,nn,nn,nn,--,--,--,np,np,--,nn,--,nn,--,np,--,nn,--,--,--,nn,--
*_SCFLD185_359068,<lmxll>,--,--,ll,--,lm,--,--,lm,lm,lm,lm,ll,--,lm,--,--,ll,ll,--,--,--,--,lm,ll,ll,ll,lm,--,lm,lm,lm,--,--,--,lm,lm,ll,--,ll,--,lm,ll,--,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,--,--,lm,--,--,ll,lm,ll,ll,ll,--,ll,ll,ll,ll,ll,lm,ll,ll,lm,--,--,ll,--,ll,lm,--,ll,--,ll,--,ll,ll,lm,--,ll,ll
*_SCFLD185_386669,<nnxnp>,--,--,--,--,np,--,--,nn,--,np,--,--,--,nn,--,np,nn,np,nn,--,--,nn,nn,--,np,nn,nn,np,nn,np,nn,--,--,--,--,np,nn,--,--,--,--,nn,nn,--,np,nn,np,--,nn,np,np,--,--,np,np,np,--,--,--,nn,nn,nn,--,np,np,nn,--,--,nn,--,--,np,--,--,--,nn,--,--,np,np,np,nn,nn,--,--,nn,--,nn,np,np
*_SCFLD1854_4263,<lmxll>,--,--,--,--,ll,--,ll,lm,--,--,--,--,--,ll,ll,lm,lm,lm,ll,lm,lm,--,ll,--,lm,lm,ll,lm,--,--,ll,--,lm,--,--,--,--,--,--,--,--,--,--,--,--,lm,--,ll,--,lm,--,--,--,lm,lm,ll,--,ll,--,--,--,lm,lm,lm,--,--,lm,--,lm,--,lm,lm,ll,--,--,--,ll,--,ll,--,lm,lm,--,lm,lm,--,ll,lm,lm,lm
*_SCFLD204_105465,<hkxhk>,--,--,hk,--,hh,--,kk,hh,--,--,--,--,hk,kk,--,hh,--,hh,kk,--,hk,kk,hk,--,--,hk,kk,--,hk,kk,--,--,--,--,--,--,--,--,--,--,--,hh,--,--,--,hk,hk,kk,hh,kk,hk,hh,hk,--,--,kk,--,--,--,--,hh,kk,kk,hk,hk,hk,kk,--,--,--,hh,hh,--,--,--,--,--,hh,hk,hk,hk,--,kk,hk,hk,hk,--,--,--,hk
*_SCFLD204_105502,<lmxll>,lm,--,lm,--,--,--,ll,--,--,ll,--,--,lm,ll,--,lm,--,lm,ll,--,ll,ll,ll,--,lm,ll,ll,--,ll,ll,lm,--,--,--,lm,--,--,ll,--,--,--,lm,--,--,--,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,--,--,lm,--,lm,ll,ll,lm,ll,ll,ll,--,--,lm,lm,lm,lm,--,--,--,ll,lm,ll,ll,lm,--,ll,lm,lm,ll,lm,--,--,lm
*_SCFLD204_69341,<lmxll>,--,ll,--,--,lm,--,--,--,--,ll,ll,--,--,ll,ll,--,--,lm,ll,lm,ll,ll,ll,--,lm,ll,ll,lm,--,--,lm,--,--,ll,lm,--,--,--,--,--,--,lm,lm,lm,lm,lm,--,--,lm,ll,lm,lm,ll,--,lm,ll,--,--,lm,--,lm,ll,ll,lm,ll,ll,ll,lm,--,--,lm,lm,--,--,ll,lm,ll,--,ll,--,lm,--,--,--,lm,ll,lm,--,lm,--
*_SCFLD2409_3458,<hkxhk>,--,hk,kk,--,hh,--,hk,--,--,hk,hk,kk,--,hh,hk,kk,hk,kk,hh,--,kk,hh,hh,--,kk,hk,--,kk,hh,--,--,--,--,--,hh,hk,hk,hk,--,--,hk,hk,hh,hk,--,--,--,--,hk,--,kk,--,--,--,--,hk,--,--,--,hh,hk,hk,hk,kk,--,--,hk,hk,hk,--,--,kk,--,--,hh,--,hk,--,hk,kk,--,hk,hk,--,--,--,hh,hk,kk,--
*_SCFLD2671_9387,<lmxll>,--,ll,lm,--,--,--,--,--,ll,ll,--,--,--,--,--,--,lm,--,ll,--,lm,ll,ll,--,lm,lm,ll,lm,ll,--,ll,--,--,--,ll,--,lm,ll,--,--,ll,--,ll,lm,lm,--,ll,ll,lm,lm,lm,lm,--,lm,--,--,lm,--,--,ll,--,lm,lm,lm,lm,--,lm,lm,lm,--,lm,--,--,--,--,--,lm,lm,--,--,--,--,ll,lm,--,lm,ll,lm,lm,lm
*_SCFLD2671_9415,<nnxnp>,--,np,nn,--,--,--,--,--,np,nn,--,--,--,--,--,nn,nn,nn,np,--,nn,--,np,--,nn,np,--,nn,--,--,np,--,--,--,np,--,np,--,--,--,nn,--,np,np,nn,--,np,--,np,nn,nn,np,--,nn,--,--,--,--,--,--,np,np,--,nn,np,--,np,np,np,--,nn,--,--,--,--,--,np,nn,--,--,--,--,np,np,--,np,--,np,nn,--
*_SCFLD2696_5182,<nnxnp>,--,nn,np,--,np,--,nn,--,--,nn,nn,nn,--,nn,--,np,nn,--,nn,nn,--,nn,--,--,--,np,nn,np,--,nn,--,--,np,--,--,nn,np,nn,--,--,nn,--,np,nn,--,nn,--,nn,--,nn,--,--,--,nn,--,--,--,np,np,np,--,--,nn,nn,np,np,--,--,nn,--,np,np,nn,--,--,--,--,--,--,--,nn,--,nn,nn,nn,--,np,--,np,np
*_SCFLD277_242152,<nnxnp>,np,--,np,--,--,nn,np,--,--,np,np,np,--,nn,nn,--,--,np,nn,np,nn,--,nn,nn,np,nn,np,--,nn,--,nn,--,nn,nn,nn,--,nn,np,--,--,np,nn,nn,--,np,np,nn,np,nn,np,np,nn,--,np,--,np,--,nn,nn,nn,nn,--,np,--,nn,nn,np,--,nn,--,--,nn,np,--,--,np,nn,nn,--,--,--,--,--,nn,np,nn,nn,nn,nn,np
*_SCFLD277_92468,<hkxhk>,hk,--,hk,--,hk,--,hh,--,kk,--,hh,hk,hk,hk,--,--,hk,hk,--,--,kk,hh,--,--,hk,kk,hh,hk,hk,--,hk,--,kk,--,kk,--,--,--,--,--,--,--,--,kk,--,hk,hk,hh,kk,hk,--,--,--,--,--,hh,--,hk,kk,hk,kk,kk,--,hk,kk,--,kk,--,kk,--,kk,kk,hh,--,--,hk,hk,kk,--,--,hk,--,hk,--,hk,--,--,--,kk,hk
*_SCFLD309_232307,<nnxnp>,--,--,--,--,nn,nn,np,--,--,np,np,np,np,np,--,nn,--,nn,--,--,--,np,--,--,--,nn,np,np,nn,--,--,--,--,--,nn,--,nn,np,--,--,np,--,--,nn,np,np,--,--,nn,np,np,--,--,np,np,--,--,--,--,nn,--,np,--,np,nn,nn,--,np,--,--,nn,nn,--,--,--,np,--,--,--,--,np,--,np,--,--,--,nn,--,nn,--
*_SCFLD309_57708,<nnxnp>,--,--,np,--,--,--,np,--,--,np,--,--,--,np,--,--,np,--,np,--,nn,np,--,--,np,nn,np,--,nn,np,--,--,--,--,nn,--,--,np,nn,--,np,--,nn,--,np,np,nn,--,--,np,--,--,--,--,--,--,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,--,--,--,nn,np,--,--,--,nn,nn,np,--,--,--,--,--,--,--,nn,nn,--,np
*_SCFLD3491_6677,<hkxhk>,--,--,hk,--,--,--,--,--,hh,kk,kk,hh,--,--,--,hk,hh,--,--,--,hk,hk,hk,--,--,hh,--,--,hk,kk,--,--,--,--,--,--,hh,--,--,--,--,--,--,--,hk,hh,kk,kk,hh,hk,hk,--,hh,hk,--,kk,--,--,hk,hk,hh,hh,hh,--,hk,--,--,--,--,kk,hk,hk,--,hk,--,hh,--,hk,--,--,hk,--,hh,--,--,--,kk,--,hk,--
*_SCFLD44_309536,<hkxhk>,--,--,hk,--,hk,--,hk,--,--,--,--,kk,--,hk,hh,hk,hk,hk,--,kk,hh,hk,hh,--,kk,hh,--,--,--,--,hk,--,hk,hh,hk,hk,hh,--,--,--,--,hk,hk,kk,--,hk,hk,--,--,hk,kk,hk,hh,kk,--,--,hh,--,hk,hh,hh,hk,hk,kk,hh,hh,--,kk,kk,--,hk,hk,kk,--,hh,--,hh,--,hh,hh,--,--,hk,kk,--,--,hk,--,--,--
*_SCFLD44_394544,<lmxll>,--,--,ll,--,--,--,--,lm,--,ll,--,ll,--,lm,--,ll,--,--,ll,ll,lm,--,--,--,ll,lm,lm,ll,ll,lm,ll,--,--,--,ll,--,lm,--,--,--,--,ll,--,ll,ll,--,ll,lm,--,lm,ll,ll,lm,ll,ll,--,--,--,ll,--,lm,--,lm,--,--,--,lm,--,ll,--,--,ll,--,ll,--,ll,lm,--,--,--,--,--,--,ll,--,--,ll,--,--,ll
*_SCFLD453_120833,<lmxll>,--,lm,--,--,ll,--,--,--,--,ll,--,lm,--,ll,--,--,lm,lm,ll,lm,lm,ll,--,--,lm,lm,ll,lm,ll,ll,ll,--,--,--,lm,ll,ll,ll,--,--,ll,--,--,lm,lm,--,ll,ll,--,lm,lm,lm,lm,lm,--,--,--,--,lm,--,lm,--,lm,lm,ll,--,--,lm,lm,--,lm,lm,--,--,--,lm,ll,--,ll,--,lm,--,--,--,lm,--,ll,--,lm,lm
*_SCFLD453_122159,<nnxnp>,--,--,--,--,nn,--,np,nn,--,--,np,np,--,nn,--,--,np,np,nn,np,nn,--,nn,--,np,--,--,np,nn,--,nn,--,nn,nn,nn,np,nn,nn,--,--,np,--,--,nn,np,--,nn,--,nn,np,np,nn,--,np,np,np,--,--,nn,--,nn,nn,np,np,nn,nn,nn,np,nn,--,nn,nn,np,--,--,np,nn,--,--,--,--,--,--,nn,np,--,nn,nn,nn,np
*_SCFLD453_152429,<lmxll>,--,--,lm,--,ll,--,ll,--,--,ll,--,lm,--,ll,ll,--,lm,lm,ll,lm,lm,ll,ll,--,--,lm,ll,lm,ll,--,ll,--,--,--,lm,ll,--,ll,--,--,ll,lm,--,lm,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,ll,--,--,--,ll,--,lm,lm,lm,--,--,lm,ll,lm,lm,lm,lm,--,ll,--,--,ll,lm,ll,lm,lm,--,ll,lm,lm,--,ll,--,lm,--
*_SCFLD453_61374,<nnxnp>,--,--,np,--,nn,--,np,--,nn,--,np,--,--,nn,nn,--,np,np,--,np,--,--,--,--,np,nn,nn,--,--,np,nn,--,--,nn,--,np,nn,np,--,--,--,--,nn,nn,np,np,nn,--,nn,np,np,nn,nn,--,np,np,--,--,nn,nn,nn,nn,np,np,--,nn,--,np,--,np,nn,nn,--,--,--,np,nn,nn,np,--,--,--,--,nn,np,--,nn,--,--,--
*_SCFLD453_93447,<lmxll>,--,lm,--,--,ll,--,ll,--,--,ll,ll,lm,--,--,--,--,lm,--,ll,--,lm,ll,ll,--,lm,lm,--,lm,--,ll,--,--,--,--,lm,--,ll,ll,--,--,ll,lm,--,--,--,lm,ll,--,lm,lm,lm,lm,--,lm,--,ll,--,--,lm,ll,lm,lm,--,lm,--,lm,--,lm,lm,--,lm,--,--,--,--,lm,ll,--,ll,--,lm,--,--,--,lm,--,--,--,lm,--
*_SCFLD482_209081,<lmxll>,--,--,ll,--,lm,--,lm,--,--,lm,--,--,--,lm,--,ll,ll,ll,lm,ll,--,lm,lm,--,ll,ll,--,ll,lm,lm,lm,--,--,--,lm,--,--,--,--,--,lm,ll,--,ll,ll,ll,lm,lm,--,ll,ll,ll,--,--,--,lm,--,lm,ll,--,--,ll,ll,ll,ll,ll,--,--,ll,--,--,ll,lm,--,--,--,ll,--,--,--,ll,--,ll,ll,--,--,lm,--,ll,ll
*_SCFLD482_49154,<nnxnp>,--,np,nn,np,nn,--,--,np,--,np,nn,nn,nn,np,--,nn,np,nn,--,nn,nn,np,np,--,nn,np,np,nn,np,nn,np,--,nn,nn,np,nn,np,nn,--,--,nn,np,np,nn,nn,np,nn,nn,np,nn,nn,--,np,nn,nn,nn,nn,--,nn,np,np,np,np,nn,nn,np,--,np,np,nn,nn,nn,nn,--,--,np,np,--,nn,nn,nn,--,np,np,nn,--,nn,np,nn,--
*_SCFLD536_114448,<lmxll>,--,ll,lm,--,lm,--,ll,--,lm,--,--,lm,--,--,--,lm,ll,--,--,lm,--,ll,ll,--,--,ll,ll,lm,lm,--,--,--,lm,ll,lm,ll,ll,ll,--,--,lm,lm,lm,lm,lm,ll,lm,--,--,ll,lm,--,ll,lm,--,lm,ll,--,lm,ll,ll,--,--,--,ll,ll,--,--,lm,--,lm,lm,--,--,--,lm,--,--,ll,ll,--,--,lm,lm,lm,ll,lm,lm,lm,--
*_SCFLD5423_205,<nnxnp>,--,np,nn,--,--,--,nn,np,--,--,--,--,--,np,--,--,--,nn,--,nn,nn,np,np,--,nn,np,--,--,--,nn,--,--,--,--,np,nn,np,--,--,--,nn,np,--,np,nn,np,np,--,np,nn,nn,--,--,--,nn,--,--,--,nn,np,np,np,--,nn,np,np,--,--,np,--,nn,nn,--,--,--,--,np,--,nn,--,nn,--,--,np,nn,--,np,--,nn,--
*_SCFLD5423_212,<hkxhk>,--,kk,hk,--,--,--,hh,hk,--,--,--,--,--,hk,--,--,--,hk,hk,hk,hk,hk,--,--,hk,kk,--,--,--,hh,--,--,--,--,hk,hh,kk,--,hk,--,hh,kk,--,kk,hk,--,hk,--,kk,hk,hk,--,--,--,hk,--,--,--,hk,hk,kk,kk,--,hk,kk,kk,--,--,kk,--,hk,hk,--,--,--,--,kk,--,hh,--,hk,--,--,kk,hk,--,hk,--,hk,--
*_SCFLD582_150913,<lmxll>,--,lm,ll,--,ll,--,--,lm,--,ll,--,--,--,lm,--,ll,lm,ll,ll,ll,--,lm,--,--,--,--,lm,--,ll,lm,ll,--,--,lm,ll,--,lm,lm,--,ll,--,ll,--,--,--,lm,--,--,lm,lm,ll,--,--,--,--,ll,lm,--,ll,lm,lm,lm,--,--,lm,lm,lm,ll,ll,ll,ll,ll,--,ll,--,ll,lm,lm,--,lm,ll,--,ll,ll,ll,lm,ll,--,ll,ll
*_SCFLD582_1951,<hkxhk>,--,--,--,--,hh,--,kk,hk,--,--,kk,hk,--,kk,hk,hh,--,hh,hk,hk,--,kk,--,--,kk,--,--,hh,--,kk,hh,--,hh,--,hh,kk,hk,kk,--,--,hk,hh,hh,--,hh,kk,hh,--,--,kk,hk,--,--,hk,--,--,--,hk,hh,hk,--,kk,kk,hk,hk,hk,kk,hk,hk,--,hh,hh,hk,--,--,--,--,--,hk,--,--,--,--,--,hk,--,hh,--,--,hh
*_SCFLD582_35767,<hkxhk>,hk,--,hh,--,hh,--,kk,hk,--,--,--,hk,--,--,--,hh,kk,hh,hk,hk,--,kk,hh,--,kk,hk,kk,--,hh,kk,hh,--,--,--,hh,--,hk,kk,--,hk,hk,hh,hh,hk,hk,kk,hh,kk,--,kk,--,hh,hk,hk,hk,hk,hk,--,hh,hk,--,kk,kk,hk,hk,hk,--,hk,hk,hk,hh,hh,--,--,--,hk,hk,hk,hk,hk,hk,--,hk,--,hk,hk,hh,hh,--,--
*_SCFLD601_15825,<hkxhk>,--,hh,hk,--,kk,--,kk,hk,--,kk,--,hh,--,hk,--,hk,hh,hk,hk,hk,hk,hk,--,--,hk,hh,hk,--,hk,kk,hk,--,hk,hk,hk,--,hh,kk,--,--,hk,hh,kk,--,hk,hh,kk,--,hh,hk,hk,--,--,hk,hk,kk,--,hk,hk,hk,hh,hh,--,hk,hk,hh,hh,--,--,kk,--,hk,kk,--,--,hh,hh,--,--,hk,hk,--,hh,hh,hk,hh,--,--,--,--
*_SCFLD626_116503,<lmxll>,ll,lm,ll,--,ll,--,lm,--,ll,ll,--,ll,--,lm,lm,ll,lm,ll,--,ll,lm,lm,ll,--,lm,lm,lm,ll,ll,--,ll,--,ll,--,ll,lm,lm,lm,--,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,--,ll,--,--,--,ll,--,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,--,ll,ll,ll,--,--,--,--,lm,--,ll,--,ll,--,--,--,ll,ll,ll,ll
*_SCFLD626_116546,<hkxhk>,--,kk,hh,--,hh,--,kk,--,hk,hk,--,--,--,kk,hk,hh,--,hh,--,hk,--,kk,hh,--,kk,hk,--,hh,--,--,--,--,hh,--,hh,--,hk,kk,--,hk,hk,hh,--,hk,hh,kk,hh,kk,hk,kk,--,hh,--,hk,--,hk,--,hk,hh,hk,hk,kk,kk,hk,hk,hk,kk,--,--,--,--,hh,hk,--,--,--,--,--,hk,--,--,--,hk,--,--,--,hh,hh,hh,--
*_SCFLD626_116741,<nnxnp>,--,--,nn,np,--,--,np,--,--,np,--,--,--,--,--,--,np,nn,np,--,--,--,--,--,--,nn,--,nn,--,np,--,--,nn,--,nn,np,nn,--,--,--,np,--,nn,np,--,np,nn,np,nn,np,np,nn,--,np,np,np,nn,nn,--,--,nn,np,np,np,--,--,--,np,np,--,nn,nn,--,--,np,--,--,nn,nn,--,--,--,--,--,np,--,--,--,--,--
*_SCFLD673_66381,<lmxll>,--,--,ll,--,ll,--,lm,--,ll,--,lm,ll,--,lm,--,--,--,--,ll,ll,lm,lm,--,--,lm,--,lm,ll,--,--,--,--,ll,--,ll,lm,lm,lm,--,--,ll,--,ll,ll,--,lm,--,lm,--,lm,ll,ll,lm,ll,--,--,lm,--,--,--,--,lm,lm,--,--,--,--,ll,ll,--,--,--,ll,ll,lm,ll,lm,--,lm,--,--,--,ll,--,--,--,--,--,--,--
*_SCFLD6754_5531,<nnxnp>,--,--,np,--,nn,--,np,--,nn,--,--,np,--,nn,--,--,nn,np,--,np,--,--,nn,--,--,nn,--,--,--,--,nn,--,--,--,--,np,nn,np,--,--,--,nn,nn,--,np,nn,nn,np,nn,np,np,--,--,np,--,np,--,--,np,--,--,--,nn,--,nn,nn,nn,nn,nn,np,np,np,--,--,--,--,nn,np,np,--,np,--,--,--,--,--,nn,--,np,np
*_SCFLD696_116522,<lmxll>,--,lm,ll,--,ll,--,lm,--,--,--,lm,--,--,lm,lm,ll,lm,--,--,ll,lm,lm,--,--,lm,lm,--,--,ll,lm,ll,--,--,--,--,lm,--,lm,--,--,ll,ll,--,--,--,lm,ll,lm,--,lm,ll,ll,--,ll,--,--,--,--,--,lm,lm,lm,--,--,lm,--,--,--,--,--,--,ll,ll,--,--,ll,--,lm,lm,--,--,--,ll,--,--,--,ll,--,ll,--
*_SCFLD696_70799,<lmxll>,--,lm,ll,--,ll,--,--,--,--,ll,lm,ll,--,lm,lm,ll,lm,ll,ll,--,lm,lm,ll,--,lm,lm,lm,--,lm,--,--,--,--,--,ll,--,lm,--,--,--,ll,--,ll,--,--,--,ll,--,lm,lm,ll,--,--,ll,ll,--,--,--,--,lm,--,--,lm,ll,lm,lm,--,ll,--,--,ll,ll,ll,ll,--,--,--,--,lm,lm,--,--,ll,--,--,--,--,--,ll,--
