V1,V2,V3
*_SCFLD9901_1226871,<hkxhk>,hk,--,hk,--,kk,--,kk,kk,hk,hk,--,kk,--,hk,--,hk,hk,hk,kk,kk,kk,kk,--,--,hh,hh,hh,hk,hk,hk,--,--,--,hk,hk,--,--,hk,--,--,--,hk,--,kk,--,kk,kk,--,--,--,hh,--,hk,--,--,--,hk,--,hk,hk,kk,hh,--,hh,kk,hk,--,--,hk,--,hk,hk,hk,--,--,--,--,hk,hk,kk,--,--,hk,hk,hh,--,hk,--,kk,hk
*_SCFLD9901_1271256,<hkxhk>,--,hh,hk,--,--,--,kk,--,--,hk,--,--,hk,hk,kk,hk,hk,--,--,kk,--,--,--,--,--,hh,hh,--,hk,hk,--,--,kk,--,hk,hh,hh,--,--,--,hh,--,--,--,hh,kk,--,--,hk,hk,hh,kk,--,--,--,--,--,--,--,--,--,hh,--,hh,--,hk,--,hh,hk,--,hk,hk,--,--,hh,--,hk,--,hk,--,hh,--,hk,--,hh,hk,hk,--,kk,--
*_SCFLD9901_1461182,<lmxll>,--,ll,lm,--,lm,--,lm,--,lm,ll,--,lm,--,lm,--,ll,ll,lm,--,lm,lm,lm,--,--,ll,ll,--,--,lm,ll,lm,--,--,lm,lm,ll,ll,ll,--,--,ll,lm,--,lm,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,ll,--,--,--,ll,ll,lm,ll,ll,ll,--,lm,lm,ll,--,--,lm,ll,--,--,--,--,ll,lm,ll,--,--,--,--,ll,ll,--,ll,--,lm,ll
*_SCFLD9901_1550833,<hkxhk>,--,--,hk,--,--,--,kk,kk,--,hk,--,kk,--,--,kk,--,hk,--,kk,--,--,--,hk,--,hh,hh,--,hk,hk,--,--,--,--,hk,hk,hh,--,--,--,--,--,--,--,kk,hh,kk,kk,--,hk,hk,--,kk,--,--,hk,--,--,--,--,hk,--,hh,hk,--,--,--,hk,--,--,hk,--,hk,--,--,--,--,--,hk,hk,kk,hh,--,hk,hk,hh,hk,hk,--,kk,--
*_SCFLD9901_1559664,<hkxhk>,--,hh,--,--,kk,--,--,--,hk,hk,kk,--,--,hk,--,--,hk,hk,kk,kk,--,--,--,--,hh,hh,--,--,hk,hk,hk,--,kk,hk,--,--,--,--,kk,hh,hh,hk,hk,kk,--,kk,kk,kk,hk,hk,hh,kk,--,kk,hk,kk,--,--,hk,hk,kk,hh,hk,hh,kk,hk,hk,--,--,hk,hk,hk,hk,--,--,hk,--,--,hk,--,hh,--,hk,hk,hh,--,hk,--,--,--
*_SCFLD9901_1559777,<lmxll>,ll,ll,--,--,--,--,--,--,--,ll,--,lm,--,lm,--,--,ll,lm,--,--,--,lm,lm,--,ll,ll,ll,lm,lm,ll,--,--,--,--,lm,--,ll,ll,--,--,ll,lm,ll,lm,--,lm,lm,--,--,ll,--,lm,--,--,ll,--,--,--,ll,--,--,ll,--,ll,lm,--,--,ll,lm,--,--,--,lm,--,--,--,--,--,ll,lm,--,--,ll,ll,ll,--,ll,ll,--,--
*_SCFLD9901_1622462,<lmxll>,--,ll,--,--,lm,--,lm,lm,--,ll,lm,lm,--,lm,--,ll,ll,--,lm,--,lm,--,--,--,--,ll,ll,lm,lm,ll,--,--,lm,--,lm,ll,ll,ll,lm,--,--,--,--,lm,--,lm,--,lm,--,lm,ll,--,--,lm,--,--,--,--,ll,--,lm,ll,ll,ll,--,--,lm,ll,--,lm,--,ll,lm,--,--,lm,ll,--,--,lm,ll,ll,--,--,--,--,ll,--,--,ll
*_SCFLD9901_1629500,<hkxhk>,hk,--,--,--,kk,kk,kk,--,--,hk,kk,kk,--,hk,--,hk,hk,hk,kk,--,kk,--,hk,--,hh,hh,hh,hk,hk,--,hk,--,--,hk,--,--,hh,hk,--,--,hh,hk,--,kk,--,kk,--,kk,hk,hk,hh,kk,hk,kk,hk,--,--,--,hk,hk,kk,hh,--,hh,--,hk,--,hh,--,--,hk,hk,--,hh,--,hk,hk,--,hk,--,--,--,hk,hk,--,--,hk,hh,kk,hk
*_SCFLD9901_1734264,<lmxll>,--,lm,ll,--,ll,ll,ll,ll,--,lm,--,--,--,ll,--,--,--,ll,--,--,--,--,ll,--,lm,lm,lm,--,ll,lm,--,--,ll,--,ll,lm,lm,--,--,--,lm,ll,lm,--,--,ll,ll,--,lm,lm,lm,ll,ll,ll,--,ll,--,lm,--,--,ll,lm,--,lm,ll,ll,ll,lm,ll,--,ll,lm,--,lm,lm,ll,lm,ll,lm,--,lm,--,lm,lm,lm,--,lm,--,ll,lm
*_SCFLD9901_1734421,<nnxnp>,nn,np,np,--,--,nn,nn,nn,--,--,nn,nn,--,--,nn,nn,--,--,--,nn,nn,nn,--,--,np,np,np,np,np,nn,np,--,nn,--,np,--,np,--,--,--,np,np,--,nn,--,nn,--,nn,nn,nn,np,--,--,nn,nn,nn,--,--,--,--,nn,--,--,np,--,np,np,np,--,np,np,nn,np,--,--,np,nn,--,nn,--,--,--,--,nn,--,--,--,--,nn,--
*_SCFLD9901_1879199,<lmxll>,--,ll,lm,--,--,--,lm,lm,lm,ll,lm,--,--,--,--,--,ll,lm,lm,lm,--,lm,lm,--,--,ll,--,lm,--,ll,lm,ll,--,--,lm,--,--,ll,--,--,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,--,--,--,--,ll,--,lm,ll,--,ll,lm,lm,lm,ll,--,--,lm,ll,lm,ll,--,--,ll,lm,ll,lm,ll,--,ll,--,--,--,ll,ll,--,ll
*_SCFLD9901_1996809,<lmxll>,--,--,lm,--,lm,--,lm,lm,--,ll,--,--,--,lm,lm,ll,ll,--,lm,--,--,lm,lm,--,--,--,ll,lm,--,--,lm,--,--,lm,lm,ll,ll,--,--,--,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,--,--,ll,lm,--,ll,ll,ll,lm,--,ll,ll,--,--,--,ll,lm,--,lm,ll,--,--,--,lm,--,--,ll,--,--,--,--,ll,--,--,--,ll,lm,ll
*_SCFLD9901_2021549,<lmxll>,lm,--,ll,--,ll,--,--,ll,--,lm,--,--,--,ll,ll,--,--,ll,--,ll,ll,ll,ll,--,lm,lm,lm,--,ll,--,ll,--,--,--,ll,lm,lm,--,--,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,lm,--,ll,ll,--,ll,--,lm,--,lm,--,lm,lm,lm,ll,ll,--,lm,--,--,--,lm,ll,--,--,ll,--,ll,lm,ll,--,--,--,--,lm,--,--,lm,--,--
*_SCFLD9901_2034922,<nnxnp>,--,--,--,--,nn,--,--,nn,--,nn,--,nn,--,np,nn,--,nn,np,--,--,--,--,np,--,--,np,np,np,np,nn,np,nn,--,--,--,--,np,nn,--,--,np,np,--,nn,--,nn,nn,--,nn,nn,np,nn,--,nn,nn,--,--,--,nn,--,nn,np,nn,np,nn,np,np,np,--,np,--,nn,np,--,--,np,nn,np,nn,nn,np,--,nn,nn,np,--,--,--,nn,nn
*_SCFLD9901_2050094,<nnxnp>,--,np,--,--,nn,--,nn,--,--,nn,--,nn,--,--,--,--,--,np,nn,nn,nn,nn,np,--,np,np,np,--,np,nn,np,nn,--,np,np,np,np,nn,--,--,np,np,nn,nn,np,nn,nn,--,nn,nn,--,nn,np,--,nn,--,np,--,--,--,nn,np,nn,np,nn,np,--,np,--,--,np,nn,np,--,--,np,--,np,nn,--,np,--,nn,--,np,--,nn,np,nn,nn
*_SCFLD9901_2097925,<nnxnp>,--,--,--,--,nn,--,nn,--,--,nn,--,nn,--,np,--,nn,nn,--,nn,--,--,nn,np,--,np,--,np,np,np,nn,np,--,--,np,np,--,np,nn,--,--,np,np,--,nn,--,--,nn,--,nn,nn,np,--,np,nn,nn,nn,--,--,--,--,nn,np,nn,--,nn,--,np,np,np,--,np,nn,--,--,--,np,nn,--,nn,nn,np,--,nn,nn,--,--,nn,--,nn,--
*_SCFLD9901_2137864,<nnxnp>,--,--,--,--,nn,nn,nn,--,--,nn,nn,nn,--,--,--,nn,--,np,nn,nn,nn,--,np,--,--,np,np,--,np,nn,np,--,nn,--,--,np,np,--,--,--,np,np,nn,nn,np,nn,nn,nn,nn,nn,--,nn,np,nn,nn,nn,--,--,nn,nn,--,--,nn,--,--,np,--,--,np,--,np,nn,--,np,--,np,nn,--,nn,--,np,--,nn,nn,np,--,nn,--,--,nn
*_SCFLD9901_2155558,<nnxnp>,--,np,--,nn,nn,--,nn,nn,--,nn,--,--,--,--,nn,nn,nn,np,nn,--,nn,nn,--,--,--,np,np,np,np,nn,--,nn,--,--,--,--,--,--,--,--,np,np,nn,--,--,nn,nn,nn,--,nn,np,nn,--,--,--,--,np,--,nn,nn,--,np,nn,--,--,--,np,--,--,--,np,nn,np,--,--,np,nn,np,nn,nn,--,--,nn,np,np,--,nn,np,nn,nn
*_SCFLD9901_2189888,<nnxnp>,--,--,np,--,nn,nn,nn,--,np,nn,--,--,--,np,nn,--,nn,--,--,nn,--,nn,np,--,--,np,--,--,np,nn,np,--,nn,np,np,np,np,nn,--,--,np,--,--,nn,--,--,nn,--,nn,nn,np,nn,--,nn,--,--,--,--,--,nn,nn,np,--,np,--,np,np,np,np,--,--,nn,np,--,np,np,--,--,--,--,np,--,nn,--,--,--,nn,np,nn,--
*_SCFLD9901_2218128,<nnxnp>,--,--,--,--,nn,--,nn,--,--,--,nn,nn,--,np,nn,nn,nn,--,--,--,--,--,--,--,np,np,np,np,np,--,--,--,nn,--,np,--,np,--,--,--,np,nn,--,--,np,nn,nn,--,nn,nn,--,nn,np,--,--,nn,np,--,--,nn,--,np,nn,--,nn,--,--,np,--,np,np,nn,np,--,--,--,nn,np,nn,--,np,--,--,--,--,--,nn,--,nn,nn
*_SCFLD9901_2229641,<lmxll>,--,ll,lm,--,--,--,lm,lm,--,ll,lm,ll,--,lm,lm,ll,ll,lm,--,--,--,lm,lm,--,--,ll,ll,lm,lm,ll,--,--,--,--,--,ll,ll,ll,--,ll,ll,--,--,lm,--,lm,lm,--,ll,ll,ll,lm,lm,lm,ll,lm,--,--,ll,ll,lm,ll,--,ll,lm,lm,lm,ll,lm,--,lm,ll,--,--,--,--,--,lm,ll,lm,ll,--,ll,--,--,lm,ll,ll,lm,ll
*_SCFLD9901_2229815,<nnxnp>,--,--,--,--,--,--,nn,nn,np,nn,--,nn,--,np,--,--,nn,--,--,nn,--,nn,--,--,np,--,--,--,np,--,--,--,--,--,np,np,np,nn,nn,--,np,--,nn,nn,np,nn,nn,--,--,nn,np,--,--,--,--,--,--,--,nn,nn,nn,--,nn,np,--,--,--,np,--,np,--,nn,--,np,--,np,nn,--,nn,nn,np,--,nn,--,np,--,nn,np,nn,nn
*_SCFLD9901_2241254,<lmxll>,--,--,--,--,--,--,lm,--,--,ll,lm,lm,--,lm,lm,ll,--,lm,lm,lm,--,lm,lm,--,ll,ll,--,--,lm,--,--,--,lm,--,lm,ll,ll,ll,--,--,--,lm,--,lm,ll,lm,--,lm,--,ll,ll,lm,lm,--,ll,--,--,ll,ll,ll,--,--,ll,ll,--,lm,lm,ll,lm,lm,--,ll,--,--,--,lm,--,--,ll,--,ll,--,ll,ll,ll,--,ll,ll,lm,ll
*_SCFLD9902_191484,<nnxnp>,--,--,--,--,nn,--,--,nn,--,--,nn,--,--,np,--,np,np,nn,--,--,--,np,nn,--,--,nn,nn,np,np,np,--,--,nn,--,--,nn,--,--,--,--,nn,np,np,--,nn,np,--,nn,nn,np,nn,nn,nn,nn,nn,--,--,--,np,nn,--,np,nn,--,--,nn,--,np,np,--,--,np,--,--,--,--,np,np,np,--,--,--,--,np,--,np,np,--,nn,--
*_SCFLD9902_604570,<lmxll>,--,--,--,--,lm,--,--,--,ll,ll,--,--,--,--,--,lm,ll,--,--,lm,lm,ll,ll,--,--,ll,ll,ll,ll,--,--,--,ll,--,--,--,--,--,--,--,ll,lm,lm,lm,--,ll,ll,--,lm,--,--,lm,lm,ll,--,ll,--,--,ll,ll,lm,lm,--,lm,--,ll,--,lm,--,--,lm,ll,ll,--,--,ll,ll,ll,--,lm,--,--,--,lm,lm,--,ll,--,lm,--
*_SCFLD9902_892344,<nnxnp>,--,--,--,--,np,--,nn,np,--,nn,np,nn,--,nn,--,--,nn,--,np,np,--,nn,nn,--,np,np,--,--,nn,nn,--,--,--,nn,--,--,nn,np,--,--,np,nn,nn,nn,np,nn,nn,--,nn,nn,np,--,--,np,--,--,--,nn,nn,--,nn,nn,np,--,nn,np,nn,nn,--,nn,np,nn,--,--,--,nn,--,--,nn,--,--,--,np,--,np,--,--,--,np,nn
*_SCFLD9902_911976,<nnxnp>,--,--,nn,--,np,--,nn,--,--,nn,np,nn,--,nn,--,nn,--,--,nn,--,np,--,nn,--,np,--,np,nn,nn,nn,nn,--,--,nn,--,np,nn,np,--,--,np,nn,nn,--,--,nn,nn,--,nn,nn,np,--,np,--,--,np,--,--,nn,np,--,nn,np,--,nn,np,--,--,--,--,np,nn,--,--,--,--,nn,--,nn,--,--,--,np,np,np,--,nn,--,np,--
*_SCFLD9902_1247247,<lmxll>,--,--,lm,--,--,--,ll,--,--,ll,lm,ll,--,ll,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,--,ll,ll,ll,ll,--,--,--,--,ll,ll,ll,ll,--,--,ll,lm,lm,lm,--,ll,lm,--,lm,lm,--,lm,lm,ll,--,--,ll,ll,--,ll,lm,lm,lm,lm,lm,ll,lm,lm,lm,--,lm,ll,--,--,--,ll,ll,ll,lm,--,ll,--,--,lm,--,--,ll,ll,lm,ll
*_SCFLD9902_1284007,<hkxhk>,hk,--,hk,--,kk,--,hh,--,--,hh,--,hh,--,hh,--,hk,hh,hk,hk,--,kk,--,hh,--,hk,--,hk,--,hh,hh,hk,--,--,hh,--,hk,hh,--,--,--,hk,--,--,hk,kk,hh,hk,--,hk,hk,hk,--,--,--,--,hk,--,--,hh,--,--,hk,kk,kk,hk,--,--,--,--,hk,--,hh,--,--,--,--,--,hh,hk,--,--,--,hk,kk,--,--,--,--,kk,hh
*_SCFLD9902_1284126,<nnxnp>,--,--,--,--,nn,--,np,--,--,np,--,np,--,--,--,--,np,nn,nn,nn,nn,np,np,--,nn,nn,nn,--,--,np,--,--,--,np,--,--,np,nn,--,np,nn,np,np,--,--,np,np,nn,np,np,nn,nn,nn,--,--,nn,nn,--,np,--,np,np,nn,nn,np,nn,np,np,np,--,nn,np,np,np,--,--,np,np,np,--,nn,--,nn,nn,nn,--,np,nn,nn,--
*_SCFLD9902_1335130,<hkxhk>,--,hk,--,--,hh,hh,kk,--,hk,--,--,kk,--,kk,--,--,kk,hk,--,--,hh,--,kk,--,hk,hk,hk,--,kk,kk,hk,hk,hk,--,kk,hk,kk,hk,--,hk,hk,hk,--,hk,hh,kk,hk,--,hk,hk,hk,--,hh,hk,hk,hk,--,kk,kk,--,hk,hk,hh,--,hk,hk,hk,hk,hk,hk,hh,kk,kk,--,hk,kk,kk,kk,--,hk,--,--,hk,hh,hh,--,kk,hk,hh,kk
*_SCFLD9902_1432330,<lmxll>,--,lm,ll,--,ll,--,lm,lm,--,--,--,lm,--,lm,--,ll,--,lm,lm,--,ll,lm,lm,ll,lm,--,lm,--,lm,lm,--,--,--,lm,--,lm,lm,lm,--,--,lm,--,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,--,--,ll,lm,--,--,lm,--,ll,ll,ll,ll,ll,lm,ll,--,ll,lm,--,lm,lm,--,--,lm,--,lm,ll,--,lm,--,lm,--,ll,--,lm,lm,ll,--
*_SCFLD9902_1432347,<hkxhk>,--,hk,hk,--,hh,--,kk,hk,--,--,--,kk,--,kk,--,hk,--,hk,hk,--,hh,--,kk,hh,hk,--,hk,kk,kk,kk,--,--,--,kk,--,hk,kk,hk,--,--,hk,--,hk,hh,hh,kk,hk,hk,hk,hk,hk,hh,--,--,hk,hk,--,--,kk,hk,hk,hk,hh,hh,hk,hk,hk,--,hk,hk,--,kk,kk,--,--,--,--,kk,hk,--,hk,--,hk,--,hh,--,kk,hk,hh,--
*_SCFLD9902_1489280,<hkxhk>,hk,--,hk,--,hh,--,kk,hk,--,kk,--,--,--,kk,--,hk,kk,hk,hk,hh,hh,kk,kk,--,--,--,hk,--,kk,--,--,--,hk,kk,kk,hk,kk,hk,--,--,hk,--,hk,hk,hh,kk,hk,--,hk,hk,--,hh,--,hk,hk,--,--,--,kk,hk,hk,--,--,hh,hk,hk,hk,hk,hk,--,--,kk,kk,--,hk,kk,kk,--,--,hk,hk,--,--,--,--,--,--,--,hh,kk
*_SCFLD9902_1498729,<lmxll>,--,lm,--,--,ll,--,lm,--,lm,lm,ll,--,lm,lm,--,ll,--,lm,--,ll,ll,--,lm,--,lm,--,lm,ll,--,--,--,--,--,--,lm,lm,--,--,--,ll,lm,ll,--,ll,ll,lm,lm,--,--,ll,--,ll,ll,lm,ll,lm,--,--,--,--,ll,--,ll,--,--,lm,--,ll,--,--,ll,lm,lm,--,--,lm,lm,lm,--,--,lm,--,lm,ll,ll,lm,lm,--,ll,lm
*_SCFLD9902_1546481,<nnxnp>,--,--,--,--,np,np,nn,--,--,nn,--,--,nn,nn,--,--,nn,np,np,np,np,np,nn,--,--,np,--,nn,nn,nn,nn,--,--,--,nn,np,nn,--,--,--,np,nn,nn,nn,np,nn,--,--,--,nn,np,np,np,--,--,np,--,--,nn,np,nn,nn,--,--,nn,--,nn,nn,nn,nn,--,nn,--,--,--,nn,--,--,nn,nn,--,--,np,--,np,--,nn,np,np,nn
*_SCFLD9902_1588506,<nnxnp>,--,np,nn,--,--,--,nn,np,np,nn,--,nn,--,nn,--,--,nn,np,np,np,np,np,nn,--,np,np,np,nn,nn,nn,nn,--,--,--,--,np,nn,np,--,--,--,nn,--,nn,--,nn,nn,--,nn,nn,np,--,np,np,nn,np,np,--,nn,np,nn,--,np,np,nn,np,nn,nn,nn,--,np,nn,nn,--,--,nn,--,nn,--,nn,--,--,--,np,np,--,--,np,np,--
*_SCFLD9902_1856425,<lmxll>,--,--,--,--,--,--,lm,--,lm,lm,--,lm,--,--,--,ll,--,lm,--,ll,ll,lm,lm,--,lm,--,--,lm,--,lm,ll,--,--,--,lm,--,lm,--,--,--,lm,--,--,ll,--,lm,ll,--,ll,ll,--,--,ll,lm,--,lm,--,--,--,lm,ll,ll,--,ll,ll,--,--,ll,ll,--,ll,lm,lm,--,--,lm,lm,--,ll,ll,lm,--,--,--,--,--,lm,--,ll,lm
*_SCFLD9902_1985491,<lmxll>,ll,lm,--,--,ll,--,--,--,--,--,--,lm,lm,lm,--,ll,lm,--,--,ll,ll,--,lm,--,lm,--,--,--,--,--,ll,--,--,--,lm,--,--,--,--,--,lm,ll,ll,ll,ll,lm,ll,--,--,ll,lm,ll,--,--,--,lm,--,--,ll,lm,ll,ll,--,ll,ll,lm,ll,ll,--,--,ll,lm,--,--,--,lm,--,--,--,--,--,--,lm,--,ll,--,lm,--,--,lm
*_SCFLD9902_1994296,<lmxll>,--,--,--,--,ll,--,--,--,--,lm,ll,lm,--,lm,--,ll,lm,lm,--,--,--,lm,lm,--,--,lm,lm,lm,lm,--,--,--,lm,lm,lm,--,--,lm,--,--,lm,ll,ll,ll,--,lm,--,--,ll,ll,--,--,ll,--,ll,lm,--,--,ll,--,ll,ll,ll,ll,ll,--,ll,--,ll,lm,ll,lm,lm,ll,--,--,lm,--,ll,ll,--,--,lm,--,--,lm,lm,lm,ll,lm
*_SCFLD9903_104251,<nnxnp>,--,--,--,--,nn,--,--,nn,--,np,--,--,--,np,--,--,np,nn,np,np,nn,--,nn,--,--,nn,np,nn,nn,np,nn,--,nn,nn,nn,--,--,--,--,--,np,nn,--,np,nn,--,nn,--,nn,np,--,nn,nn,--,--,--,--,--,nn,--,nn,--,np,np,nn,nn,--,--,--,--,nn,nn,--,--,--,np,nn,nn,nn,nn,np,--,np,--,np,--,--,--,nn,nn
