V1,V2,V3
*_SCFLD1215_28737,<nnxnp>,--,--,np,--,np,--,--,--,--,--,--,--,--,nn,--,nn,--,nn,--,nn,--,--,nn,--,--,nn,nn,--,--,nn,np,--,nn,nn,nn,nn,nn,np,--,--,np,--,--,--,--,np,np,--,nn,nn,np,nn,--,np,--,--,--,--,nn,--,np,--,--,np,nn,np,nn,np,nn,--,nn,nn,--,--,--,nn,np,--,--,--,np,--,np,nn,np,nn,np,nn,np,--
*_SCFLD1247_14480,<hkxhk>,--,--,hk,--,--,hh,hk,--,hk,--,--,hh,--,hk,--,kk,hh,--,hk,kk,--,--,--,--,--,hk,hk,kk,hk,--,--,--,--,kk,hk,--,hk,hk,--,--,hk,--,hh,--,--,hk,--,hk,--,kk,kk,kk,kk,hh,hk,--,--,--,hk,hk,kk,kk,--,hk,hk,hk,--,--,--,hk,--,hk,--,hk,--,hk,--,--,hk,hk,--,--,hh,--,hh,--,--,hk,kk,--
*_SCFLD1247_38591,<lmxll>,--,lm,ll,--,ll,ll,--,lm,ll,lm,ll,--,--,lm,--,--,ll,ll,lm,--,ll,lm,--,--,--,ll,--,--,lm,lm,lm,--,--,--,lm,--,lm,ll,--,--,ll,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,--,ll,ll,ll,--,--,lm,ll,lm,lm,lm,lm,lm,ll,--,lm,lm,ll,--,lm,--,lm,--,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,--,lm,--,lm,lm
*_SCFLD1247_38614,<nnxnp>,--,nn,nn,--,--,--,--,--,nn,nn,nn,--,--,np,--,--,np,np,np,--,nn,np,--,--,--,nn,--,--,np,--,np,--,--,--,np,--,np,nn,--,--,nn,np,--,np,--,nn,np,nn,nn,nn,nn,--,--,np,--,--,--,nn,np,nn,nn,nn,nn,np,np,nn,--,np,np,nn,--,np,--,np,--,nn,nn,np,--,--,np,--,np,--,np,--,nn,nn,nn,np
*_SCFLD1350_6016,<nnxnp>,--,--,nn,--,np,--,--,np,--,nn,--,np,np,np,--,--,np,--,--,nn,--,--,--,--,np,nn,nn,--,--,nn,np,--,--,--,np,nn,--,nn,np,nn,nn,np,np,--,--,nn,np,nn,nn,nn,--,nn,--,--,--,--,--,--,np,nn,nn,nn,nn,np,np,--,np,--,np,nn,np,np,--,--,--,nn,nn,np,--,--,--,--,np,--,--,--,nn,--,nn,np
*_SCFLD1440_35776,<lmxll>,--,ll,lm,--,lm,--,--,ll,--,ll,lm,lm,--,ll,--,ll,lm,lm,ll,ll,lm,ll,--,--,--,lm,lm,--,ll,--,--,lm,--,--,ll,ll,--,lm,lm,--,lm,ll,ll,--,--,lm,lm,lm,ll,ll,ll,--,ll,lm,lm,lm,--,--,ll,lm,--,ll,ll,ll,ll,--,ll,ll,ll,--,ll,ll,--,ll,--,--,--,--,lm,--,lm,--,lm,--,--,--,ll,lm,ll,ll
*_SCFLD151_253761,<lmxll>,--,--,lm,--,ll,--,lm,ll,--,lm,lm,lm,--,ll,--,ll,lm,lm,ll,ll,lm,ll,lm,--,lm,lm,lm,ll,--,lm,--,--,--,--,ll,ll,lm,lm,--,--,--,--,ll,ll,--,lm,lm,--,lm,lm,ll,--,--,--,lm,lm,--,--,ll,lm,ll,ll,ll,ll,--,lm,ll,ll,ll,lm,--,ll,lm,ll,--,lm,ll,--,lm,ll,--,--,lm,lm,ll,--,--,--,--,ll
*_SCFLD151_404488,<nnxnp>,--,--,--,--,--,--,np,--,--,np,--,--,--,nn,--,np,--,--,--,--,np,nn,--,--,--,np,--,--,--,--,nn,--,np,--,nn,np,nn,np,--,--,np,nn,nn,--,nn,--,nn,--,np,np,np,--,np,nn,--,nn,--,np,nn,np,np,--,--,nn,nn,np,--,nn,nn,np,--,nn,np,--,--,np,--,--,--,--,nn,--,--,--,nn,--,np,--,np,--
*_SCFLD151_407671,<nnxnp>,--,--,np,--,--,--,--,--,--,--,--,nn,nn,nn,np,--,--,nn,--,np,--,nn,--,--,--,--,np,np,nn,np,nn,--,nn,--,nn,np,nn,--,--,--,np,nn,nn,nn,nn,np,nn,--,np,np,--,--,--,--,--,nn,--,--,nn,--,np,--,np,nn,nn,np,--,--,nn,np,nn,nn,np,--,--,--,--,--,np,--,--,--,--,--,--,nn,--,--,np,--
*_SCFLD159_160765,<nnxnp>,--,--,nn,--,nn,--,np,nn,np,np,--,nn,--,nn,--,--,nn,nn,nn,--,np,np,--,--,nn,np,np,np,nn,--,nn,--,np,--,--,np,nn,--,--,--,np,nn,nn,nn,--,np,nn,--,np,nn,np,--,--,--,np,nn,nn,--,nn,np,np,nn,np,--,nn,nn,nn,nn,nn,--,nn,nn,np,--,--,np,--,--,np,nn,nn,--,nn,--,--,--,np,np,np,--
*_SCFLD159_333243,<nnxnp>,--,--,--,--,np,--,--,np,--,nn,--,--,--,--,--,nn,np,np,--,np,nn,nn,--,--,--,nn,--,--,--,--,--,--,--,--,--,nn,--,nn,--,--,nn,np,--,np,np,nn,np,nn,nn,np,nn,nn,--,--,nn,--,--,nn,np,nn,--,np,--,np,--,np,np,--,np,nn,np,np,nn,--,--,--,nn,--,nn,--,--,--,--,np,--,--,nn,--,nn,np
*_SCFLD159_499652,<hkxhk>,--,--,hk,--,hh,--,--,hh,--,kk,--,--,--,hk,kk,--,hk,hk,hh,--,--,hk,hk,--,hk,--,--,hk,hh,kk,--,--,kk,--,hk,hk,hk,hk,--,--,kk,hh,hh,hk,hk,kk,hk,--,--,hk,--,--,--,hk,kk,--,hh,--,hk,hk,hk,hh,--,--,hh,--,hh,hk,hh,kk,hh,hh,--,--,--,kk,--,--,--,--,hk,--,--,hk,hh,--,--,kk,hk,hk
*_SCFLD159_76111,<hkxhk>,--,--,kk,--,--,--,--,--,--,hk,--,kk,--,--,--,hh,kk,kk,hk,hk,hk,hh,kk,--,kk,hh,hk,hh,hk,--,hk,--,--,hh,hh,hh,kk,hh,--,--,--,--,hk,--,--,hk,kk,hk,hk,kk,hh,hh,hh,kk,hk,kk,hk,hh,kk,hh,--,hk,hh,--,hk,--,hk,--,hk,hk,hk,hk,--,hk,--,hk,--,hh,--,hk,--,--,--,--,--,--,hh,--,hh,kk
*_SCFLD159_98825,<nnxnp>,--,--,--,--,nn,--,--,--,--,np,--,nn,--,nn,np,--,nn,--,nn,nn,--,np,nn,--,nn,np,--,np,nn,--,--,nn,--,np,np,np,nn,np,--,--,--,nn,--,nn,--,np,nn,np,np,nn,np,np,np,nn,--,nn,nn,--,nn,np,np,nn,--,--,nn,--,nn,nn,nn,--,nn,nn,np,nn,--,np,np,np,--,nn,nn,--,--,--,nn,--,np,--,np,nn
*_SCFLD161_151257,<nnxnp>,--,nn,np,--,np,--,nn,--,--,nn,--,--,np,nn,--,nn,--,nn,np,--,np,--,nn,--,nn,--,nn,--,--,--,--,--,--,nn,--,nn,--,np,--,--,np,np,nn,np,np,np,np,--,nn,nn,np,nn,nn,--,np,nn,--,np,nn,np,--,--,nn,np,nn,--,nn,np,nn,--,--,nn,np,--,np,nn,nn,--,nn,--,--,--,np,--,np,--,np,nn,np,--
*_SCFLD161_235464,<lmxll>,--,--,ll,--,--,--,ll,ll,--,lm,--,lm,--,lm,lm,ll,--,lm,--,lm,lm,ll,lm,--,lm,ll,--,lm,ll,--,--,--,--,--,ll,--,--,ll,--,--,lm,ll,--,--,--,lm,lm,lm,lm,lm,ll,ll,--,lm,lm,--,--,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,ll,--,--,--,lm,--,--,--,--,ll,lm,ll,lm,--,--,--,--,--,ll,--,ll,lm
*_SCFLD161_312315,<lmxll>,--,--,--,--,ll,--,lm,--,--,ll,ll,ll,--,--,--,--,ll,ll,--,--,ll,lm,ll,--,--,lm,--,ll,ll,--,lm,--,--,--,--,lm,--,lm,--,--,ll,--,ll,ll,ll,--,ll,ll,ll,ll,lm,lm,--,--,ll,ll,lm,--,--,--,--,lm,ll,--,lm,lm,--,ll,lm,--,--,lm,--,--,--,--,lm,lm,--,--,--,--,--,--,lm,--,--,lm,--,--
*_SCFLD1682_19289,<lmxll>,--,lm,--,--,ll,--,ll,--,--,lm,ll,ll,--,lm,--,lm,ll,ll,lm,lm,ll,lm,ll,--,ll,ll,ll,lm,lm,lm,--,ll,--,lm,lm,--,lm,--,--,--,--,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,--,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,lm,lm,lm,--,--,lm,--,lm,lm,ll,lm,--,ll,lm,ll,--,ll,ll,ll,--,lm,ll,lm,--
*_SCFLD1755_19119,<nnxnp>,--,--,--,--,nn,--,np,nn,--,np,nn,nn,--,--,--,np,np,np,nn,np,--,np,--,--,--,np,np,nn,nn,--,nn,--,np,--,--,--,np,nn,--,--,nn,--,np,nn,nn,nn,nn,np,np,--,nn,np,--,--,--,np,nn,--,nn,nn,--,--,--,nn,--,nn,np,nn,nn,np,np,np,nn,np,--,np,nn,--,nn,--,nn,--,nn,--,nn,--,--,--,nn,nn
*_SCFLD1755_19232,<hkxhk>,--,--,hk,--,--,--,--,--,--,hk,--,hh,--,hh,hk,--,hk,hk,hk,--,hh,kk,--,--,--,kk,hk,--,--,hk,--,--,--,kk,kk,kk,hk,hk,--,--,hh,--,--,hh,hh,hh,hh,hk,hk,hk,hk,--,--,hh,hh,hk,--,hh,hh,hk,--,hk,hk,hk,hk,hk,kk,--,--,--,kk,kk,hh,--,--,hk,hk,--,--,--,hh,--,hk,hk,hk,--,--,kk,hk,hh
*_SCFLD1755_19275,<lmxll>,--,--,lm,--,ll,--,--,--,--,ll,ll,ll,--,ll,ll,--,ll,ll,lm,--,ll,lm,--,--,--,lm,lm,--,--,ll,--,--,ll,lm,lm,lm,ll,lm,lm,--,ll,--,--,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,--,ll,ll,lm,--,lm,ll,lm,lm,lm,lm,--,--,--,lm,lm,ll,--,--,ll,lm,--,--,--,ll,--,lm,ll,lm,--,lm,lm,lm,ll
*_SCFLD1974_10997,<lmxll>,--,--,lm,--,lm,--,--,--,--,ll,--,lm,--,ll,lm,ll,--,lm,ll,--,lm,--,lm,--,lm,lm,--,--,ll,--,--,--,--,ll,ll,ll,ll,--,--,lm,lm,--,ll,ll,ll,lm,lm,--,ll,ll,ll,ll,ll,lm,lm,lm,ll,--,ll,lm,--,ll,--,ll,--,lm,ll,ll,ll,--,ll,ll,ll,--,--,--,ll,--,lm,--,lm,--,lm,lm,lm,--,ll,lm,ll,ll
*_SCFLD1994_13255,<nnxnp>,--,--,nn,--,--,--,nn,--,--,nn,--,np,--,np,--,nn,np,--,np,nn,nn,np,np,--,--,nn,--,--,np,--,--,--,--,--,np,nn,--,nn,--,--,nn,np,np,np,--,nn,--,--,--,nn,nn,nn,--,np,--,np,--,--,np,nn,--,nn,nn,np,np,nn,--,np,np,--,--,np,--,--,--,nn,--,--,--,np,np,--,--,np,--,--,--,--,--,np
*_SCFLD211_135717,<lmxll>,--,lm,lm,--,lm,--,lm,lm,ll,ll,ll,--,--,ll,--,lm,ll,ll,lm,--,ll,lm,ll,ll,ll,lm,--,lm,lm,ll,lm,--,ll,lm,lm,lm,ll,--,--,ll,ll,--,ll,ll,ll,ll,ll,ll,ll,ll,lm,--,lm,ll,ll,--,--,--,ll,lm,ll,--,ll,lm,lm,--,lm,--,lm,--,lm,lm,ll,--,--,--,lm,lm,--,--,ll,--,lm,ll,lm,--,lm,--,lm,ll
*_SCFLD211_23477,<lmxll>,--,--,ll,--,ll,--,--,ll,lm,--,lm,--,--,lm,lm,ll,--,lm,ll,--,lm,--,--,--,--,--,lm,ll,ll,lm,--,--,lm,ll,ll,ll,--,ll,--,--,lm,--,lm,--,--,lm,--,lm,lm,lm,ll,ll,ll,lm,--,lm,ll,--,ll,ll,--,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,ll,--,--,--,--,ll,ll,lm,--,lm,--,--,ll,--,ll,--,--,--,lm
*_SCFLD211_350054,<hkxhk>,--,--,--,--,hh,--,--,--,--,kk,hk,--,hh,--,--,hk,kk,kk,--,hk,hk,hk,kk,--,--,--,kk,--,hh,--,hk,--,kk,hk,hk,hk,--,hh,--,--,hk,--,--,hk,hk,hk,hk,kk,kk,hk,hh,hk,hk,hk,--,--,--,kk,hk,--,--,hh,kk,--,hh,--,--,hk,hh,--,hk,hk,hk,--,--,kk,--,hk,--,--,--,--,hh,kk,hh,--,--,--,hh,--
*_SCFLD211_39689,<lmxll>,--,--,--,--,--,lm,--,--,lm,lm,--,--,--,lm,lm,--,lm,--,ll,--,lm,ll,--,--,lm,ll,--,ll,ll,ll,--,--,--,--,ll,--,lm,--,--,--,--,ll,--,lm,lm,lm,lm,lm,--,lm,ll,ll,--,--,--,--,--,--,lm,--,--,ll,lm,ll,ll,lm,--,lm,--,lm,ll,ll,lm,--,--,lm,ll,ll,lm,--,lm,--,ll,lm,ll,ll,ll,--,--,lm
*_SCFLD2173_4683,<nnxnp>,np,--,nn,--,nn,--,np,--,nn,np,nn,np,--,np,--,np,np,np,--,np,nn,np,np,--,--,--,np,nn,nn,--,--,--,--,np,np,np,--,--,--,--,nn,--,np,nn,nn,nn,nn,--,np,np,nn,np,--,--,--,np,nn,--,np,--,--,nn,np,nn,np,nn,--,--,--,--,np,np,nn,np,--,--,--,--,np,--,nn,--,nn,--,nn,--,nn,np,nn,np
*_SCFLD2173_8242,<nnxnp>,--,--,nn,--,--,--,np,--,--,--,--,--,--,np,np,np,np,np,nn,--,nn,np,np,--,np,np,np,nn,nn,--,--,--,--,--,np,np,np,--,--,--,nn,--,np,nn,nn,nn,nn,--,np,np,nn,np,--,--,nn,--,nn,nn,np,--,--,nn,np,nn,--,nn,--,--,np,--,--,np,nn,--,--,np,--,np,np,--,nn,--,nn,--,nn,np,nn,np,nn,np
*_SCFLD233_103064,<nnxnp>,--,nn,--,--,--,nn,--,--,--,--,--,--,--,nn,--,nn,--,nn,np,nn,--,nn,--,--,--,nn,nn,np,np,nn,--,--,--,nn,--,--,nn,--,--,--,np,np,nn,np,np,--,np,--,nn,nn,np,--,nn,np,np,--,np,--,--,np,--,np,--,np,--,np,--,np,nn,nn,nn,nn,np,--,--,--,np,nn,--,--,np,--,np,--,--,--,np,nn,np,--
*_SCFLD2360_9460,<hkxhk>,--,--,kk,--,hk,--,kk,--,--,hk,--,--,--,hh,--,hk,hk,hk,--,hk,--,--,--,--,hk,--,kk,hk,--,--,--,--,--,hk,hh,--,hh,--,--,--,--,--,hh,hh,hh,kk,hk,--,hk,--,--,--,hk,--,kk,--,--,--,hh,kk,hk,hk,hk,hh,--,kk,hh,--,hh,--,hh,hh,hk,hh,--,kk,hk,hk,kk,hh,--,--,--,--,--,--,--,kk,hk,--
*_SCFLD238_206924,<hkxhk>,--,hh,hk,--,kk,--,hh,--,--,hk,kk,hk,--,hk,--,hh,hk,--,hk,hk,kk,hh,hk,--,--,--,--,kk,kk,hk,hk,--,hh,--,hh,hh,hk,hk,--,hk,kk,hk,hk,--,kk,kk,kk,--,hk,hk,--,hh,--,kk,kk,hk,--,--,hk,hk,kk,hk,hk,hk,hh,--,hh,--,hh,hk,hh,hh,kk,--,hk,hk,hk,--,hk,--,--,--,--,--,--,--,--,hh,--,--
*_SCFLD238_25966,<nnxnp>,--,--,np,--,np,--,nn,--,--,nn,np,--,np,nn,--,--,nn,--,np,--,--,nn,nn,--,--,nn,nn,np,np,nn,np,np,nn,nn,nn,--,nn,--,--,--,np,np,--,np,--,np,np,nn,nn,nn,np,nn,--,--,--,--,--,--,nn,np,np,--,nn,np,--,--,nn,np,--,--,--,nn,--,--,--,--,np,nn,nn,--,np,--,--,nn,--,--,--,--,np,--
*_SCFLD238_25979,<lmxll>,--,--,ll,--,lm,--,ll,--,--,lm,lm,--,ll,--,--,--,lm,--,ll,--,--,ll,--,--,--,--,lm,--,ll,lm,ll,ll,ll,ll,ll,--,lm,--,--,--,lm,ll,--,lm,--,lm,lm,lm,lm,lm,ll,ll,--,--,--,--,--,--,lm,ll,lm,--,lm,ll,--,--,ll,lm,--,--,--,ll,--,--,--,--,ll,ll,--,--,lm,--,--,--,--,--,--,--,ll,--
*_SCFLD238_317999,<hkxhk>,--,kk,--,--,hh,--,kk,hk,--,hk,hh,hk,hk,hk,--,kk,hk,hk,hk,hk,hh,kk,--,--,hk,kk,hk,hh,hk,--,hk,--,--,--,kk,--,hk,hk,--,--,hh,hk,hk,hh,--,hh,hh,hk,hk,hk,hk,kk,--,hh,--,hk,hk,hh,hk,hk,hh,hk,hk,hk,kk,hk,--,hh,kk,hk,kk,kk,hh,kk,hk,hk,hk,--,hk,kk,hh,--,--,--,hk,--,hk,kk,hh,hk
*_SCFLD238_367007,<nnxnp>,--,nn,np,--,np,--,nn,np,--,nn,np,nn,--,nn,nn,--,nn,nn,--,nn,np,nn,--,--,nn,--,nn,np,--,nn,--,np,nn,nn,nn,nn,--,np,--,--,np,--,nn,--,--,np,np,--,nn,nn,np,nn,nn,np,np,--,--,np,nn,--,--,--,nn,--,nn,--,--,np,nn,--,nn,nn,np,--,np,nn,np,nn,--,--,np,--,np,nn,np,nn,nn,--,np,nn
*_SCFLD238_426010,<nnxnp>,np,--,--,--,nn,--,np,nn,--,np,--,np,nn,np,--,np,--,np,nn,--,nn,np,--,--,np,np,np,nn,nn,--,nn,--,np,np,--,np,--,nn,--,--,nn,nn,--,nn,nn,nn,nn,--,np,np,--,np,np,nn,nn,np,--,--,np,--,nn,nn,np,nn,np,nn,np,nn,np,np,np,np,nn,np,--,--,--,np,np,np,nn,--,--,--,nn,--,nn,np,nn,np
*_SCFLD2473_1219,<nnxnp>,--,--,--,--,nn,--,np,--,--,np,--,nn,--,--,--,--,np,--,--,--,nn,np,--,--,--,np,--,np,nn,np,nn,--,--,--,np,--,np,--,--,--,nn,nn,--,--,nn,--,nn,--,--,nn,nn,np,np,nn,--,--,--,np,--,nn,np,nn,np,--,--,--,np,np,--,--,--,np,nn,--,--,np,nn,np,nn,--,nn,--,nn,np,nn,--,np,--,--,--
*_SCFLD2484_1600,<lmxll>,--,--,lm,--,lm,--,lm,--,--,ll,lm,--,--,ll,--,--,lm,lm,--,--,lm,ll,--,--,lm,lm,lm,ll,--,ll,ll,--,--,--,ll,ll,--,lm,--,--,lm,--,--,--,--,lm,--,lm,ll,--,ll,ll,--,lm,lm,--,--,--,--,lm,ll,ll,--,--,--,lm,--,--,--,lm,--,ll,ll,--,--,lm,ll,lm,lm,--,lm,--,lm,lm,--,--,ll,lm,ll,--
*_SCFLD256_276232,<hkxhk>,--,--,hk,--,hh,--,--,--,--,kk,--,--,--,hk,--,--,hh,--,hk,--,hk,hk,--,hh,hh,hk,hk,--,--,kk,--,--,--,kk,--,hk,--,--,--,--,hk,hk,--,hk,hk,hk,hh,hk,kk,kk,hk,hk,--,hh,hk,--,--,hk,hk,hk,--,--,kk,hk,hk,--,hk,hh,--,--,hk,hk,--,--,--,hk,--,hh,hk,hk,hh,--,--,hh,hh,--,kk,--,--,--
*_SCFLD256_346802,<hkxhk>,--,kk,--,--,hh,--,hk,hk,--,kk,hk,hh,--,hk,--,kk,--,hh,--,kk,hk,hk,hh,--,--,hk,hk,kk,hk,kk,--,--,hk,--,hk,kk,--,hk,--,--,--,hk,--,hk,hk,hk,hh,hk,kk,kk,kk,kk,--,hh,hk,hh,--,kk,hk,hk,kk,--,kk,hk,--,hk,--,--,hk,--,hk,hk,kk,--,--,hk,kk,hh,hk,--,--,--,hh,hh,hh,--,kk,--,kk,--
*_SCFLD256_355639,<lmxll>,--,lm,--,--,ll,ll,ll,lm,--,lm,ll,--,ll,lm,ll,lm,ll,ll,lm,lm,--,lm,ll,--,ll,ll,--,--,lm,lm,--,--,ll,lm,lm,lm,lm,ll,--,--,ll,lm,lm,--,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,--,--,--,ll,lm,ll,ll,--,ll,--,ll,ll,ll,--,lm,ll,lm,lm
*_SCFLD256_415332,<nnxnp>,--,nn,nn,--,--,np,nn,np,--,nn,--,np,--,--,nn,nn,--,np,np,--,nn,np,--,--,np,nn,nn,nn,np,nn,np,--,nn,--,--,nn,--,--,--,--,nn,np,np,np,--,nn,np,--,nn,nn,--,nn,--,np,nn,--,--,--,np,--,nn,nn,nn,np,np,nn,np,--,np,nn,np,np,--,--,--,nn,nn,--,nn,--,np,--,np,--,np,np,nn,nn,nn,np
