V1,V2,V3
*_SCFLD400_269506,<lmxll>,--,--,lm,--,ll,--,ll,--,--,lm,lm,--,--,ll,--,lm,--,--,--,--,lm,lm,ll,--,ll,--,ll,ll,--,ll,lm,--,--,--,lm,lm,ll,lm,--,--,--,ll,--,lm,--,lm,--,--,lm,ll,ll,lm,--,--,lm,--,ll,--,ll,--,lm,lm,ll,lm,ll,--,--,ll,--,ll,ll,--,--,ll,lm,lm,lm,--,lm,--,--,ll,ll,--,lm,--,lm,--,lm,--
*_SCFLD400_292060,<nnxnp>,--,--,--,--,np,nn,np,--,--,--,--,--,--,nn,--,np,--,nn,nn,np,np,--,np,--,--,--,--,nn,np,nn,--,--,--,np,nn,np,np,--,--,--,np,nn,np,nn,nn,np,np,np,--,nn,nn,--,--,nn,--,--,--,np,--,--,--,--,--,nn,--,nn,nn,--,np,--,--,nn,--,--,nn,nn,--,--,--,--,--,--,np,nn,--,--,np,--,np,--
*_SCFLD400_292064,<lmxll>,--,--,--,--,ll,lm,ll,--,--,--,--,--,--,ll,--,lm,--,ll,lm,lm,lm,--,ll,--,--,--,--,ll,ll,ll,--,--,--,ll,lm,lm,ll,--,--,--,ll,ll,ll,lm,lm,lm,ll,ll,--,ll,ll,--,--,ll,--,--,--,lm,--,--,--,--,--,lm,--,lm,lm,--,ll,--,--,lm,--,--,lm,lm,--,--,--,--,--,--,ll,lm,--,--,lm,--,lm,--
*_SCFLD9867_237811,<nnxnp>,--,np,np,--,np,nn,--,--,--,--,nn,--,--,nn,--,np,nn,nn,--,--,--,np,--,--,np,np,np,nn,--,nn,--,--,np,--,--,nn,np,nn,--,--,--,nn,np,--,--,--,--,np,--,nn,nn,--,--,nn,nn,--,--,--,nn,np,nn,--,--,nn,np,nn,--,np,--,--,np,nn,--,--,--,--,np,--,--,--,nn,--,--,--,--,--,np,--,nn,nn
*_SCFLD9867_628255,<nnxnp>,--,--,np,--,np,--,np,--,--,np,--,nn,--,nn,nn,np,nn,nn,nn,np,--,np,np,--,np,np,np,nn,np,--,--,--,np,np,nn,nn,np,--,--,--,np,--,np,--,nn,nn,--,--,np,nn,nn,np,np,nn,nn,np,np,--,--,--,--,np,nn,nn,np,nn,nn,np,--,--,--,nn,--,--,--,nn,--,--,nn,np,--,--,--,--,nn,--,np,nn,nn,nn
*_SCFLD9867_628262,<nnxnp>,--,--,np,--,np,--,np,--,--,np,--,nn,--,nn,nn,np,nn,nn,nn,np,--,np,np,--,np,np,np,nn,np,--,--,--,np,np,nn,nn,np,--,--,--,np,--,np,--,nn,nn,--,--,np,nn,nn,np,np,nn,nn,np,np,--,--,--,--,np,nn,nn,np,nn,nn,np,--,--,--,nn,--,--,--,nn,--,--,nn,np,--,--,--,--,nn,--,np,nn,nn,nn
*_SCFLD9867_628275,<nnxnp>,--,--,np,--,--,--,np,--,--,np,--,nn,--,nn,nn,np,nn,nn,nn,np,--,np,np,--,np,np,np,nn,np,--,--,--,np,np,nn,nn,np,--,--,--,np,--,np,--,nn,nn,--,--,np,nn,nn,--,np,nn,nn,np,np,--,--,--,--,np,nn,nn,np,nn,nn,np,--,--,--,nn,--,--,--,nn,--,--,nn,np,--,--,--,--,nn,--,np,nn,--,nn
*_SCFLD9867_628299,<nnxnp>,--,--,np,--,--,--,--,--,--,np,--,nn,--,nn,--,np,nn,nn,nn,--,--,np,np,--,np,np,np,--,np,--,--,--,np,np,nn,nn,np,--,--,--,np,--,np,--,nn,nn,--,--,np,nn,nn,--,--,nn,nn,np,np,--,--,--,--,np,nn,nn,np,nn,nn,--,--,--,--,nn,--,--,--,--,--,--,nn,np,--,--,--,--,nn,--,np,nn,--,nn
*_SCFLD9867_628332,<hkxhk>,--,--,--,--,--,--,hk,--,--,--,kk,kk,--,kk,kk,hk,kk,hk,hk,--,hh,hh,--,--,--,hk,--,--,--,hk,--,--,--,--,kk,--,hh,--,--,--,--,--,--,kk,kk,--,--,--,hh,hk,hk,hk,--,kk,--,hh,hh,--,--,--,kk,--,kk,hk,hk,kk,hk,hk,hh,--,--,kk,kk,--,--,hk,hh,hk,kk,--,hk,--,hk,--,--,--,hh,hk,kk,--
*_SCFLD9867_628377,<nnxnp>,--,--,--,--,np,nn,np,--,nn,--,nn,nn,--,nn,nn,np,nn,nn,nn,--,np,np,--,--,np,np,--,--,--,nn,--,--,--,--,nn,--,np,nn,--,--,--,nn,np,nn,nn,nn,--,--,np,nn,--,np,np,nn,--,np,np,--,nn,--,nn,np,nn,nn,np,nn,nn,np,np,--,--,nn,nn,--,--,nn,np,nn,nn,--,nn,--,np,--,--,--,np,nn,nn,--
*_SCFLD9867_990907,<lmxll>,--,--,--,--,ll,--,ll,--,--,lm,--,ll,--,ll,--,ll,ll,lm,lm,--,--,--,ll,--,lm,ll,--,ll,--,--,ll,--,lm,ll,ll,lm,lm,--,--,--,ll,lm,lm,ll,ll,lm,lm,lm,--,lm,ll,ll,--,ll,lm,--,--,--,ll,lm,ll,ll,--,--,--,ll,lm,--,--,--,ll,--,--,--,--,--,lm,--,ll,--,lm,--,ll,ll,ll,--,lm,--,ll,--
*_SCFLD9867_1085450,<nnxnp>,--,--,nn,--,nn,np,--,--,np,--,np,--,--,np,--,nn,--,np,np,nn,--,nn,nn,--,nn,--,--,nn,nn,--,nn,nn,nn,nn,--,np,nn,--,--,np,nn,--,nn,--,np,np,nn,nn,--,np,np,nn,nn,np,--,--,--,nn,--,nn,np,nn,--,np,nn,np,np,--,nn,--,nn,np,np,--,--,np,--,np,np,--,np,--,nn,--,np,--,nn,nn,np,nn
*_SCFLD9867_1097276,<nnxnp>,--,--,nn,--,--,--,--,np,--,nn,np,np,--,np,--,nn,np,--,np,--,nn,nn,nn,--,nn,nn,nn,--,nn,np,nn,nn,--,--,--,np,--,--,--,np,--,--,--,np,np,np,nn,--,--,np,np,nn,nn,np,np,nn,--,--,--,--,np,nn,np,--,nn,np,np,--,--,--,nn,np,--,--,nn,np,--,np,np,nn,--,--,--,--,np,--,nn,--,np,--
*_SCFLD9867_1121801,<nnxnp>,--,--,nn,--,nn,--,--,np,--,--,np,--,--,np,--,--,np,np,np,np,nn,nn,nn,--,nn,nn,--,nn,nn,--,--,--,--,--,np,--,--,np,--,--,nn,np,--,np,--,np,nn,--,nn,np,--,--,nn,np,--,nn,--,--,np,nn,--,nn,np,np,nn,--,np,nn,nn,--,nn,np,--,--,--,--,--,--,np,--,--,--,nn,--,--,--,nn,np,np,nn
*_SCFLD9867_1220130,<lmxll>,--,--,lm,--,ll,--,ll,--,--,lm,--,--,--,ll,--,ll,ll,--,lm,--,--,lm,ll,--,lm,ll,ll,--,lm,lm,--,--,--,--,ll,lm,--,ll,--,--,ll,lm,--,--,ll,--,--,--,lm,lm,--,--,ll,ll,--,--,--,--,--,lm,ll,ll,ll,--,--,ll,--,ll,lm,--,--,ll,ll,--,--,--,lm,lm,ll,ll,--,--,ll,--,--,--,lm,--,ll,lm
*_SCFLD9867_1220185,<lmxll>,--,--,--,--,--,--,--,lm,--,--,ll,--,--,ll,--,--,--,--,lm,lm,lm,lm,--,--,lm,ll,ll,--,lm,lm,--,--,--,--,--,lm,lm,--,--,lm,ll,lm,--,--,ll,lm,lm,--,--,lm,ll,--,ll,ll,--,lm,lm,--,ll,--,ll,ll,--,lm,ll,ll,lm,ll,lm,--,--,ll,--,--,--,--,--,lm,ll,--,lm,--,ll,ll,--,--,lm,--,ll,--
*_SCFLD9867_1220202,<lmxll>,--,--,--,--,--,--,--,lm,--,lm,ll,--,--,ll,--,--,--,--,lm,lm,lm,lm,--,--,lm,ll,--,--,lm,lm,--,--,--,--,--,lm,lm,--,--,lm,ll,lm,--,--,ll,lm,lm,--,--,lm,ll,--,ll,ll,--,lm,lm,--,ll,--,ll,ll,--,lm,ll,ll,lm,ll,lm,--,--,ll,--,--,--,--,--,lm,ll,--,lm,--,ll,ll,--,--,lm,lm,ll,--
*_SCFLD9867_1220218,<lmxll>,--,--,--,--,ll,lm,--,lm,--,lm,ll,--,--,ll,--,--,--,--,lm,lm,lm,lm,--,--,lm,ll,ll,ll,lm,lm,--,--,--,--,ll,lm,lm,--,--,lm,ll,lm,--,--,ll,lm,lm,--,--,lm,ll,--,ll,ll,--,lm,lm,--,ll,--,ll,ll,--,lm,ll,ll,lm,ll,lm,--,ll,ll,--,--,--,--,--,lm,ll,--,lm,--,ll,ll,--,--,lm,lm,ll,lm
*_SCFLD9867_1220239,<lmxll>,--,--,--,--,ll,lm,ll,lm,--,lm,ll,--,--,ll,--,--,--,--,lm,lm,lm,lm,--,--,lm,ll,ll,ll,lm,lm,--,--,--,--,ll,lm,lm,ll,--,lm,ll,lm,--,ll,ll,lm,lm,lm,--,lm,ll,--,ll,ll,--,lm,lm,--,ll,--,--,ll,--,lm,ll,ll,lm,ll,lm,lm,ll,ll,--,--,--,--,--,lm,ll,--,lm,--,ll,ll,--,--,lm,lm,ll,lm
*_SCFLD9867_1225478,<nnxnp>,--,nn,nn,--,nn,--,--,np,--,nn,--,np,--,np,--,nn,np,np,np,nn,--,--,nn,nn,--,nn,--,--,nn,np,--,--,--,--,np,np,nn,np,--,--,nn,--,nn,np,--,np,nn,--,nn,np,np,nn,--,np,--,--,--,nn,np,nn,--,nn,np,--,--,np,--,nn,--,--,--,--,--,--,--,--,nn,--,np,--,np,--,nn,--,--,--,nn,--,np,nn
*_SCFLD9867_1225491,<nnxnp>,nn,nn,nn,--,nn,--,--,np,--,nn,--,np,--,np,--,nn,np,np,np,nn,--,--,nn,nn,--,nn,nn,--,nn,np,--,--,--,--,np,np,nn,np,--,--,nn,--,nn,np,--,np,nn,--,nn,np,np,nn,--,np,--,--,--,nn,np,nn,--,nn,np,--,--,np,np,nn,--,np,nn,np,--,--,--,--,nn,--,np,--,np,--,nn,--,--,--,nn,--,np,nn
*_SCFLD9867_1225513,<lmxll>,ll,lm,lm,--,ll,--,--,lm,--,lm,--,ll,--,ll,--,ll,ll,lm,lm,lm,--,--,ll,ll,--,ll,ll,--,lm,lm,--,--,--,--,ll,lm,lm,ll,--,--,ll,--,lm,ll,ll,lm,lm,--,lm,lm,ll,ll,--,ll,--,--,--,lm,ll,lm,--,ll,ll,--,--,ll,lm,ll,--,lm,ll,ll,ll,--,--,--,lm,lm,ll,--,lm,--,ll,--,--,--,lm,--,ll,lm
*_SCFLD9867_1225519,<nnxnp>,nn,nn,nn,--,nn,--,--,np,--,nn,--,np,--,np,--,nn,np,np,np,nn,--,nn,nn,nn,--,nn,nn,--,nn,np,--,--,--,--,np,np,--,np,--,--,nn,--,nn,np,np,np,nn,--,nn,np,np,nn,--,np,--,--,--,nn,np,nn,--,nn,np,--,--,np,np,nn,--,np,nn,np,--,--,--,--,nn,np,np,--,np,--,nn,--,--,--,nn,--,np,nn
*_SCFLD9867_1254083,<nnxnp>,--,--,--,--,--,--,nn,np,np,nn,--,np,--,np,np,--,--,np,np,nn,--,--,--,--,nn,nn,--,--,nn,np,--,--,--,nn,--,--,nn,--,--,--,nn,--,--,np,np,np,nn,--,--,np,--,nn,nn,np,--,--,--,nn,np,--,np,nn,np,np,--,np,np,--,nn,np,nn,np,--,--,nn,np,nn,np,--,--,np,--,nn,--,np,--,nn,--,np,nn
*_SCFLD9867_1379765,<nnxnp>,--,nn,nn,--,--,np,--,np,--,--,np,np,--,np,--,nn,np,np,--,nn,nn,nn,nn,--,--,--,nn,--,nn,--,--,--,--,--,--,np,nn,--,--,--,--,--,nn,--,np,np,nn,--,nn,np,--,--,nn,np,--,--,--,--,--,nn,--,--,--,np,--,--,np,--,--,--,--,np,np,--,--,np,nn,--,--,--,np,--,--,np,np,nn,nn,np,np,nn
*_SCFLD9867_1454489,<lmxll>,--,--,--,--,lm,--,--,--,--,ll,lm,lm,--,lm,lm,lm,lm,ll,ll,--,--,--,lm,--,ll,--,--,lm,ll,--,--,lm,--,--,lm,ll,ll,lm,--,--,--,ll,ll,lm,lm,ll,ll,ll,ll,ll,lm,lm,--,lm,--,ll,--,--,lm,ll,lm,--,lm,ll,--,lm,--,lm,ll,ll,lm,lm,--,--,--,--,ll,ll,lm,--,ll,--,--,--,lm,--,ll,--,lm,ll
*_SCFLD9867_1480977,<nnxnp>,--,--,np,--,np,nn,np,--,--,np,--,--,np,nn,--,np,nn,nn,nn,np,--,np,np,--,--,--,np,--,np,nn,np,--,np,np,--,nn,np,--,--,--,np,--,--,--,nn,nn,np,--,nn,nn,nn,--,--,nn,nn,np,--,np,--,np,nn,np,nn,--,--,--,--,np,np,--,np,nn,nn,np,--,nn,np,--,nn,--,--,--,--,nn,nn,--,np,nn,nn,--
*_SCFLD9867_1480983,<nnxnp>,--,--,--,--,np,nn,np,--,--,np,--,--,np,nn,--,np,nn,nn,nn,np,--,np,np,--,--,--,np,--,np,nn,np,--,np,np,--,nn,np,--,--,--,np,--,--,nn,nn,nn,np,--,nn,nn,nn,--,--,nn,nn,np,--,np,--,np,nn,np,nn,--,--,--,--,np,np,--,np,nn,nn,np,--,nn,np,--,nn,--,--,--,--,nn,nn,--,np,nn,nn,--
*_SCFLD9867_1481116,<lmxll>,lm,--,ll,--,lm,--,lm,--,--,--,--,--,--,lm,lm,lm,lm,ll,ll,--,ll,ll,lm,--,ll,lm,lm,lm,ll,--,--,--,ll,lm,lm,ll,ll,lm,--,--,lm,--,ll,--,--,ll,--,ll,ll,ll,lm,lm,--,--,ll,--,--,ll,lm,--,lm,--,lm,ll,lm,lm,ll,lm,--,--,lm,lm,lm,--,--,ll,--,ll,lm,--,--,--,lm,lm,lm,--,ll,--,lm,ll
*_SCFLD9867_1618733,<lmxll>,lm,--,--,--,lm,ll,lm,ll,--,ll,lm,--,--,lm,--,lm,lm,ll,ll,ll,ll,ll,lm,--,ll,lm,lm,lm,--,ll,lm,--,ll,lm,lm,ll,ll,lm,--,--,--,ll,ll,lm,lm,ll,ll,--,--,ll,--,lm,--,--,ll,--,ll,--,lm,ll,--,--,lm,ll,--,lm,ll,lm,ll,--,lm,lm,lm,--,--,ll,ll,ll,--,--,--,--,--,lm,lm,--,--,lm,lm,--
*_SCFLD9867_1618760,<lmxll>,--,--,--,--,lm,ll,lm,ll,--,ll,lm,--,--,lm,--,lm,lm,--,--,ll,ll,ll,lm,--,--,lm,--,lm,--,--,lm,--,--,lm,lm,ll,ll,--,--,--,--,--,ll,lm,lm,ll,ll,--,--,ll,--,lm,--,--,ll,--,ll,--,lm,ll,--,--,lm,ll,--,lm,ll,lm,ll,--,--,--,lm,--,--,ll,ll,ll,--,--,--,--,--,--,--,--,--,lm,lm,--
*_SCFLD9867_1618766,<lmxll>,--,--,--,--,lm,ll,lm,ll,--,ll,lm,--,--,lm,--,lm,lm,--,--,ll,ll,ll,lm,--,--,lm,--,lm,--,--,lm,--,--,lm,lm,ll,ll,--,--,--,--,--,ll,lm,lm,ll,ll,--,--,ll,--,lm,--,--,--,--,ll,--,lm,ll,--,--,lm,ll,--,lm,ll,lm,ll,--,--,--,lm,--,--,ll,ll,ll,--,--,--,--,--,--,--,--,--,--,lm,--
*_SCFLD9867_1997084,<hkxhk>,--,hk,hk,hk,hh,--,hh,--,--,--,--,hk,--,hk,--,hh,--,kk,--,--,hk,hk,--,--,--,--,--,hh,hk,kk,--,--,--,hh,hk,kk,--,--,--,--,hh,--,hk,hk,--,kk,--,--,--,kk,--,--,hh,hk,kk,--,--,hk,--,--,--,hh,hk,kk,hh,hk,kk,hh,hk,kk,--,hk,--,--,--,kk,hk,--,--,--,kk,--,--,hk,--,--,hk,--,hk,hk
*_SCFLD9867_2021265,<hkxhk>,--,--,hk,--,hh,kk,--,kk,--,--,--,hk,--,hk,--,hh,hk,--,kk,--,hk,hk,hh,--,hk,--,hh,--,--,--,--,--,--,--,hk,--,hk,hk,--,kk,hh,kk,hk,hk,--,kk,hk,hk,--,kk,hk,hh,hh,hk,kk,hk,--,--,hk,hk,hk,--,--,--,hh,hk,kk,--,--,--,hh,hk,hk,--,--,kk,hk,--,--,--,kk,--,hh,hk,hk,hk,hk,--,hk,--
