V1,V2,V3
*_SCFLD259_155,<nnxnp>,nn,nn,np,np,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn
*_SCFLD259_57823,<nnxnp>,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,nn,np,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,nn,nn,np,np,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np
*_SCFLD259_59929,<nnxnp>,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,nn,np,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,nn,nn,np,np,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np
*_SCFLD259_237888,<nnxnp>,nn,nn,np,np,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn
*_SCFLD259_281327,<lmxll>,--,--,--,--,ll,--,lm,--,lm,ll,ll,ll,--,--,--,lm,ll,--,lm,ll,ll,lm,ll,--,--,--,--,--,lm,ll,lm,--,lm,--,lm,lm,ll,--,--,--,--,lm,ll,ll,--,ll,ll,--,ll,ll,lm,--,lm,ll,ll,ll,--,--,ll,--,ll,--,--,--,lm,--,lm,ll,lm,ll,--,--,ll,--,--,ll,--,--,ll,lm,lm,--,--,lm,--,--,lm,--,--,ll
*_SCFLD259_353563,<lmxll>,--,ll,ll,--,lm,--,--,--,--,lm,lm,lm,ll,--,--,--,--,lm,ll,--,--,--,lm,--,--,--,lm,ll,ll,--,--,--,--,ll,ll,--,--,--,--,lm,lm,--,lm,--,lm,lm,lm,lm,lm,lm,ll,--,ll,lm,--,--,--,--,lm,--,--,ll,lm,--,ll,ll,ll,--,ll,--,ll,ll,--,--,--,lm,--,--,--,--,--,--,--,ll,--,--,ll,ll,ll,--
*_SCFLD259_353595,<nnxnp>,nn,nn,np,np,np,nn,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,np,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn
*_SCFLD261_266154,<lmxll>,--,ll,--,--,--,--,ll,--,--,ll,--,ll,--,lm,--,lm,ll,--,lm,lm,--,lm,ll,--,--,ll,lm,ll,--,ll,--,--,lm,--,ll,--,--,ll,--,--,ll,--,--,lm,--,lm,lm,--,ll,ll,ll,lm,--,lm,ll,lm,--,--,lm,--,lm,--,lm,lm,--,--,lm,ll,--,--,--,lm,--,ll,--,ll,ll,lm,ll,--,--,--,--,lm,lm,ll,ll,ll,lm,ll
*_SCFLD261_272424,<lmxll>,--,ll,--,lm,--,--,ll,--,--,ll,--,ll,--,lm,--,lm,--,ll,lm,--,ll,lm,ll,--,ll,--,lm,ll,lm,ll,lm,--,--,lm,ll,--,--,--,--,--,--,--,--,lm,lm,lm,--,lm,ll,ll,--,--,lm,--,ll,--,--,ll,lm,--,lm,lm,--,--,--,--,--,ll,lm,--,--,lm,--,--,--,ll,ll,--,ll,--,--,--,--,--,lm,--,ll,--,lm,ll
*_SCFLD262_70563,<lmxll>,--,ll,lm,--,ll,lm,--,--,ll,ll,--,lm,--,lm,--,--,lm,--,--,--,lm,--,--,--,ll,lm,ll,ll,lm,ll,lm,--,--,--,--,ll,--,lm,--,lm,ll,ll,--,--,lm,lm,--,ll,--,ll,ll,ll,lm,lm,--,--,ll,--,ll,lm,ll,--,--,lm,ll,lm,--,lm,--,ll,--,ll,ll,ll,ll,ll,ll,ll,lm,--,--,lm,lm,lm,--,--,--,--,ll,lm
*_SCFLD263_254529,<hkxhk>,--,hk,hk,--,kk,--,--,kk,--,kk,hk,kk,--,hh,hk,hk,hh,kk,hk,kk,kk,hk,--,--,hk,hh,--,hk,hk,--,hk,--,--,--,hk,hk,--,hk,--,kk,--,--,kk,hh,--,hh,--,hk,hk,kk,hh,hk,--,hh,hk,--,--,--,hh,kk,hk,hk,hk,kk,hh,hh,hh,hk,kk,--,--,kk,--,--,--,--,--,kk,--,hh,hh,--,kk,--,kk,kk,hk,hh,hh,hk
*_SCFLD263_254549,<nnxnp>,--,nn,np,--,nn,--,--,nn,--,nn,np,nn,--,np,np,np,np,nn,nn,nn,nn,nn,--,--,nn,np,--,nn,nn,--,nn,--,--,--,np,nn,--,np,--,nn,--,nn,nn,np,--,np,nn,np,nn,nn,np,np,nn,np,np,np,--,nn,np,nn,np,np,np,nn,np,np,np,nn,nn,nn,--,nn,--,--,--,--,--,nn,np,np,np,--,nn,--,nn,nn,nn,np,np,nn
*_SCFLD264_369906,<lmxll>,--,ll,lm,--,lm,--,ll,lm,--,lm,lm,lm,--,ll,--,--,lm,ll,lm,--,ll,--,ll,--,--,ll,ll,lm,ll,ll,ll,--,--,--,ll,lm,ll,lm,--,--,ll,ll,ll,lm,--,--,ll,--,--,lm,ll,ll,lm,lm,ll,ll,--,--,ll,ll,--,ll,--,ll,lm,--,ll,lm,lm,ll,lm,ll,--,--,lm,ll,--,lm,ll,--,lm,--,--,--,--,ll,lm,ll,ll,--
*_SCFLD265_120374,<lmxll>,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll
*_SCFLD265_130155,<lmxll>,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll
*_SCFLD265_134451,<lmxll>,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll
*_SCFLD265_163397,<lmxll>,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm
*_SCFLD266_236000,<hkxhk>,--,hk,hh,--,hk,--,kk,hk,--,--,hk,--,hk,hk,--,hk,--,hh,hk,kk,--,hk,hk,--,hh,kk,kk,--,--,hk,--,--,hk,hk,hk,kk,hk,hh,--,--,hk,--,hk,--,hk,hk,hk,kk,--,hk,hk,--,kk,hk,hk,hk,hh,--,hk,--,--,--,--,kk,--,hk,hh,kk,hh,hk,kk,hh,hk,--,--,hk,hk,--,hh,--,--,--,hk,--,--,--,hk,hk,hk,hk
*_SCFLD267_78866,<nnxnp>,np,nn,np,np,nn,np,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,np,np,np,np,nn,nn,nn,np,np,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,np,np,np,nn,np,np,np,np,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,nn
*_SCFLD267_162255,<hkxhk>,kk,hk,kk,--,hk,--,hk,--,--,kk,hh,hk,--,hh,--,hh,hk,hh,hk,kk,--,kk,hk,--,hk,hk,--,hk,hk,--,--,hk,--,--,--,--,hh,hk,--,--,kk,hk,--,kk,--,hk,--,hk,hk,hh,hh,hk,--,hk,--,hk,kk,--,hk,hk,hk,--,hh,hk,hh,--,hk,--,hk,hh,--,hk,--,hh,--,kk,hk,hh,kk,--,--,--,hk,--,kk,hh,hh,--,hh,hk
*_SCFLD267_175113,<lmxll>,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD267_238471,<nnxnp>,nn,np,nn,nn,np,nn,np,np,np,nn,np,nn,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,np,np,np,np,np,np,np,nn,nn,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,np
*_SCFLD267_372370,<nnxnp>,nn,np,nn,nn,np,nn,np,np,np,nn,np,nn,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,np,np,np,np,np,np,np,nn,nn,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,np
*_SCFLD267_372387,<lmxll>,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll
*_SCFLD267_379781,<lmxll>,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD267_410166,<nnxnp>,nn,np,nn,nn,np,nn,np,np,np,nn,np,nn,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,np,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,np,np,np,np,np,np,np,nn,nn,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,np
*_SCFLD268_315970,<nnxnp>,--,--,--,--,np,--,np,--,--,nn,--,nn,--,nn,nn,np,nn,nn,--,--,--,np,np,--,--,--,--,--,--,nn,--,--,--,--,nn,--,np,nn,--,--,np,nn,--,nn,nn,np,--,--,np,nn,nn,nn,np,nn,nn,np,--,np,nn,--,nn,np,--,--,--,--,--,--,np,nn,nn,nn,--,--,--,nn,--,--,nn,--,--,--,--,nn,--,--,--,--,np,nn
*_SCFLD268_337194,<nnxnp>,--,nn,--,--,nn,--,--,--,nn,np,--,--,nn,np,--,nn,np,np,np,nn,--,nn,nn,--,--,nn,--,--,nn,np,np,--,--,nn,np,np,nn,np,nn,--,nn,np,--,np,np,nn,nn,nn,nn,np,np,np,nn,--,np,nn,--,nn,np,nn,np,nn,np,np,nn,np,np,nn,--,--,np,np,--,--,--,np,nn,np,--,--,np,--,nn,np,np,nn,nn,np,--,np
*_SCFLD270_72620,<nnxnp>,nn,nn,nn,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD270_153710,<lmxll>,--,--,--,--,--,ll,lm,--,--,ll,--,lm,--,ll,lm,--,ll,ll,lm,--,lm,lm,lm,--,lm,ll,lm,lm,--,lm,lm,--,lm,--,lm,lm,--,--,--,--,ll,--,ll,lm,ll,lm,ll,--,ll,ll,ll,lm,ll,lm,lm,ll,--,--,lm,lm,--,ll,ll,ll,--,ll,--,ll,--,--,lm,ll,--,--,ll,lm,ll,ll,ll,--,ll,--,--,--,ll,--,ll,ll,ll,lm
*_SCFLD270_153803,<nnxnp>,nn,nn,nn,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD270_203454,<hkxhk>,--,--,hh,--,kk,hh,--,--,--,--,--,kk,--,hh,hk,--,hh,--,--,--,kk,kk,--,--,--,hh,kk,kk,--,--,hk,--,--,--,--,--,hk,kk,--,--,hh,hk,hh,--,hh,kk,hk,hk,hk,hk,hk,hk,hk,--,kk,--,--,--,kk,--,--,hh,hh,hk,--,hk,kk,hh,--,--,hk,hk,--,--,--,kk,hk,--,--,--,--,--,kk,--,--,--,hh,--,hk,hk
*_SCFLD270_285576,<nnxnp>,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,nn,nn,nn,np,nn,np,np,nn,nn,np,np,np,nn,nn,np
*_SCFLD271_2285,<lmxll>,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll
*_SCFLD271_7909,<lmxll>,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll
*_SCFLD271_12691,<lmxll>,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll
*_SCFLD271_107924,<lmxll>,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll
*_SCFLD272_75756,<lmxll>,--,--,--,--,ll,--,ll,lm,--,lm,--,--,--,lm,--,lm,--,lm,--,ll,lm,lm,lm,--,--,ll,--,lm,--,--,--,--,lm,ll,ll,--,ll,ll,--,--,ll,--,lm,ll,--,ll,lm,--,ll,lm,lm,lm,--,--,ll,lm,--,--,ll,--,ll,--,lm,ll,--,ll,ll,lm,ll,--,--,lm,--,--,--,lm,ll,--,lm,--,--,--,--,--,--,--,lm,lm,ll,lm
*_SCFLD272_187107,<nnxnp>,nn,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,nn,np,np,np,np,np,np,np,np,np,np,np,np,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,np,np,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn
*_SCFLD272_248524,<hkxhk>,hk,--,hh,--,hk,--,--,--,--,kk,--,hh,--,--,--,kk,hh,--,--,hh,hk,hk,--,--,kk,hh,hk,hk,--,hk,kk,--,--,--,hh,--,hk,--,--,hh,hk,--,hk,hh,--,hh,--,--,--,hk,--,--,--,--,hh,hk,--,--,--,hk,hk,--,kk,--,--,--,--,hk,hh,--,--,hk,kk,--,--,hk,--,--,kk,kk,hh,--,hk,hh,--,--,--,hk,hh,kk
*_SCFLD272_274289,<nnxnp>,np,np,nn,np,np,nn,np,nn,np,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np
*_SCFLD272_274389,<hkxhk>,--,--,hk,--,--,--,kk,--,--,--,hh,hk,--,hh,--,--,hk,--,--,--,kk,--,hh,--,hk,hk,--,hh,hk,hh,--,--,--,--,hk,hk,kk,--,hh,--,kk,hh,--,--,--,hk,--,--,hk,hh,hh,--,hk,hk,--,hh,--,--,kk,--,--,--,--,hk,hk,kk,--,hh,hk,--,--,hh,hk,--,--,--,hk,hh,hk,hk,hk,--,kk,hk,hh,--,hh,hh,--,--
*_SCFLD272_395238,<nnxnp>,nn,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,nn,np,np,np,np,np,np,np,np,np,np,np,np,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,np,np,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn
*_SCFLD272_411055,<nnxnp>,nn,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,nn,np,np,np,np,np,np,np,np,np,np,np,np,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,np,np,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn
*_SCFLD272_411212,<lmxll>,--,--,--,--,--,--,ll,lm,--,lm,--,ll,--,lm,--,--,ll,lm,ll,--,--,lm,lm,--,--,--,lm,lm,lm,lm,ll,--,--,ll,ll,--,--,ll,--,--,ll,lm,lm,--,--,ll,lm,lm,ll,lm,lm,lm,--,lm,ll,lm,--,ll,ll,lm,--,lm,--,ll,lm,ll,--,--,--,lm,ll,lm,lm,lm,--,--,ll,lm,lm,lm,ll,--,ll,--,--,--,lm,--,ll,--
*_SCFLD274_45163,<nnxnp>,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_45324,<hkxhk>,--,--,hh,hk,--,--,--,--,--,hh,kk,--,hk,hk,--,--,hh,--,kk,kk,kk,kk,hk,--,hk,--,--,hk,hh,--,hk,kk,kk,kk,--,--,--,kk,hh,--,--,hk,--,hk,--,kk,hh,hk,kk,hk,--,hk,--,hh,kk,hk,kk,--,kk,kk,hk,hh,hk,hk,kk,hk,kk,hh,kk,--,hk,kk,kk,--,--,kk,--,--,hh,--,hh,--,hk,hk,hh,--,hh,hk,hk,hk
*_SCFLD274_52248,<hkxhk>,hh,hh,hh,--,--,--,kk,kk,--,hh,kk,--,--,hk,--,hk,hh,hk,kk,--,kk,--,hk,hh,hk,hh,hk,hk,hh,kk,--,--,--,kk,--,hk,hk,kk,--,--,hh,hk,--,hk,hk,kk,--,--,kk,hk,hk,hk,kk,hh,--,hk,kk,--,kk,kk,hk,hh,hk,hk,kk,hk,--,hh,--,--,--,kk,kk,--,--,kk,hk,hk,hh,--,hh,--,--,hk,hh,hk,hh,hk,hk,hk
*_SCFLD274_73248,<lmxll>,--,ll,--,--,lm,--,--,lm,lm,--,--,--,--,lm,--,lm,ll,--,ll,lm,lm,lm,lm,--,--,ll,--,ll,--,lm,--,--,--,lm,--,ll,--,--,ll,--,--,--,ll,--,lm,--,--,ll,--,ll,ll,lm,lm,--,lm,--,--,--,lm,lm,lm,ll,--,ll,lm,--,--,ll,lm,--,lm,lm,--,--,--,--,ll,--,ll,--,--,--,ll,--,ll,--,ll,--,ll,--
*_SCFLD274_73367,<nnxnp>,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_163922,<nnxnp>,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_214909,<nnxnp>,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_286172,<lmxll>,--,lm,lm,--,ll,--,ll,--,--,lm,ll,--,lm,ll,ll,--,lm,lm,ll,ll,ll,--,--,lm,ll,lm,--,lm,lm,ll,ll,--,--,--,lm,lm,--,ll,lm,--,lm,lm,lm,ll,--,ll,lm,lm,ll,lm,lm,ll,--,lm,--,lm,--,lm,ll,ll,ll,lm,lm,--,ll,lm,ll,--,ll,--,ll,ll,ll,ll,--,--,lm,--,lm,--,lm,--,--,lm,lm,--,lm,--,lm,--
*_SCFLD274_400859,<hkxhk>,--,--,hk,--,--,--,--,--,--,hk,--,hk,--,hh,hh,hh,hk,kk,hk,hk,hk,hk,hh,--,hh,hk,--,kk,hk,hk,--,--,--,--,--,kk,hh,--,--,kk,hk,kk,hk,hh,hh,hk,hk,kk,hk,kk,--,--,hk,hk,--,kk,hk,kk,--,--,--,--,kk,kk,hk,kk,hk,hk,--,--,hh,hk,hk,--,--,hk,--,kk,hk,hk,--,--,kk,kk,hk,--,hk,--,kk,hh
*_SCFLD277_92468,<hkxhk>,hk,--,hk,--,hk,--,hh,--,kk,--,hh,hk,hk,hk,--,--,hk,hk,--,--,kk,hh,--,--,hk,kk,hh,hk,hk,--,hk,--,kk,--,kk,--,--,--,--,--,--,--,--,kk,--,hk,hk,hh,kk,hk,--,--,--,--,--,hh,--,hk,kk,hk,kk,kk,--,hk,kk,--,kk,--,kk,--,kk,kk,hh,--,--,hk,hk,kk,--,--,hk,--,hk,--,hk,--,--,--,kk,hk
