V1,V2,V3,V4,V5
*_SCFLD3_2885964,<nnxnp>,1,1,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,nn,np,np,np,nn,np,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,nn,nn,np
*_SCFLD3_2885987,<lmxll>,1,1,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
*_SCFLD3_2975166,<nnxnp>,0,0,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,nn,np,np,np,nn,np,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,nn,nn,np
*_SCFLD3_3055275,<hkxhk>,1,1,--,hk,hk,--,--,--,--,hk,hk,--,--,hh,hk,hk,kk,--,hh,--,--,--,kk,--,hh,--,--,hh,hk,--,--,hk,hk,--,hh,hh,kk,hk,--,hk,--,--,hh,--,--,--,--,hk,hh,hh,hk,hh,hk,hk,hk,hk,hh,--,hh,hk,hk,kk,--,hh,hh,hk,kk,hk,--,hh,hk,--,--,hk,hk,--,--,kk,kk,hk,hh,kk,--,--,hk,hk,hk,--,hk,kk,kk,hh
*_SCFLD3_3104584,<hkxhk>,0,0,--,--,hk,--,hk,--,--,hk,--,kk,hk,hh,hk,hk,--,hh,hh,--,--,--,kk,hk,hh,--,hh,--,--,hk,hk,hk,hk,hk,hh,hh,--,--,kk,hk,--,--,hh,--,hh,hk,hh,hk,hh,hh,--,hh,hk,hk,hk,hk,hh,--,--,--,hk,kk,hh,hh,hh,--,--,--,hk,hh,hk,--,--,hk,--,--,--,kk,--,--,--,--,--,--,hk,--,--,--,hk,--,kk,--
*_SCFLD3_3390733,<nnxnp>,1,1,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,np,np,nn,np,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn
*_SCFLD3_3390833,<lmxll>,0,0,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll
*_SCFLD3_3459901,<lmxll>,0,0,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll
*_SCFLD3_3569857,<nnxnp>,1,1,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,np,np,nn,np,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn
*_SCFLD3_3580849,<nnxnp>,1,1,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,np,np,nn,np,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn
*_SCFLD3_3688603,<lmxll>,1,1,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll
*_SCFLD3_3700781,<lmxll>,0,0,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll
*_SCFLD3_3712687,<lmxll>,1,1,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
*_SCFLD3_3797212,<nnxnp>,1,1,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,np,nn,nn,np,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,np,np,nn,np,np,nn,np,nn,np,nn,np,np,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn
*_SCFLD3_3897580,<lmxll>,0,0,ll,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll
*_SCFLD3_3935962,<nnxnp>,0,0,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,nn,np,np,np,nn,np,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,nn,nn,np
*_SCFLD3_3988301,<nnxnp>,1,1,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,np,np,nn,np,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,nn,np,np,np,nn,np,nn,np,np,np,np,np,nn,np,np,np,nn,np,np,nn,nn,np,np,np,np,nn,nn,nn,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,nn,nn,nn,np,np,nn,nn,np
*_SCFLD3_4011632,<lmxll>,1,1,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
*_SCFLD3_4016722,<lmxll>,1,1,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm
*_SCFLD183_0079940,<nnxnp>,0,0,--,--,np,--,--,--,np,nn,--,np,nn,nn,--,--,--,nn,nn,--,np,--,nn,nn,nn,--,--,--,--,--,--,np,nn,--,--,--,np,nn,nn,--,--,--,nn,np,nn,--,--,np,--,--,--,nn,np,np,np,np,--,np,--,nn,--,--,--,np,nn,--,--,nn,np,nn,--,--,np,np,--,--,--,nn,--,np,--,np,--,--,--,np,np,--,nn,--,nn,--
*_SCFLD187_0021115,<nnxnp>,0,0,--,--,nn,--,np,--,--,--,--,nn,--,--,--,np,--,np,--,nn,--,nn,--,np,np,--,--,np,nn,nn,nn,--,np,--,--,--,nn,--,nn,--,--,--,--,np,np,--,--,nn,nn,--,np,np,np,nn,np,np,np,--,--,--,nn,nn,np,np,np,--,--,nn,--,np,--,--,np,nn,np,--,--,nn,nn,--,np,nn,nn,--,nn,nn,nn,--,np,--,--,--
*_SCFLD187_0105982,<hkxhk>,1,1,--,--,kk,--,hh,kk,hk,--,--,hk,hk,hk,--,hh,hk,hk,hh,hk,kk,kk,hk,hh,hk,--,--,hk,--,--,kk,--,hh,--,--,hk,--,hh,hk,kk,--,--,--,hk,hk,kk,hk,kk,--,--,hh,hk,hh,kk,--,hh,--,--,hk,--,kk,hk,hk,--,hk,hh,--,kk,kk,hk,kk,--,hh,kk,hh,hk,--,hk,--,--,--,hk,hk,--,kk,kk,--,--,--,--,hk,--
*_SCFLD187_0106018,<lmxll>,0,0,--,--,ll,--,lm,--,--,--,--,lm,ll,ll,--,lm,--,ll,--,lm,ll,ll,lm,lm,--,--,--,ll,--,--,ll,--,lm,--,--,ll,--,lm,lm,ll,--,--,--,ll,ll,ll,ll,ll,--,--,lm,ll,lm,ll,--,lm,--,--,ll,--,ll,lm,ll,--,ll,lm,--,--,--,ll,ll,--,lm,ll,lm,--,--,lm,--,--,--,lm,lm,--,ll,ll,--,--,--,--,lm,--
*_SCFLD187_0146088,<hkxhk>,0,0,kk,--,hk,--,--,--,--,hk,--,hh,kk,kk,--,hk,--,kk,kk,--,hk,--,hh,hk,kk,--,kk,kk,hk,hk,hk,--,--,--,--,kk,hh,hk,--,hk,--,hk,kk,kk,kk,hk,kk,hk,hk,--,hk,kk,hk,--,--,hk,kk,hh,--,--,hk,hh,kk,kk,kk,hk,--,hk,hk,kk,hk,--,hk,hk,hk,--,--,hh,hh,--,--,--,--,--,--,hk,--,--,hk,--,hh,kk
*_SCFLD187_0419880,<lmxll>,0,0,--,--,--,--,--,--,--,--,--,ll,--,--,--,ll,--,--,lm,--,lm,--,ll,ll,lm,--,--,lm,lm,lm,lm,lm,ll,--,--,--,--,--,ll,lm,--,lm,lm,lm,lm,--,lm,lm,--,lm,--,lm,ll,--,ll,ll,lm,ll,--,--,--,ll,--,lm,--,--,ll,lm,--,lm,--,--,ll,lm,ll,--,--,ll,--,lm,--,--,--,--,--,--,lm,ll,ll,--,--,--
*_SCFLD230_0054508,<lmxll>,1,1,--,--,lm,--,--,--,--,ll,--,ll,lm,lm,--,ll,ll,--,lm,ll,--,lm,--,ll,lm,--,lm,--,ll,--,lm,lm,ll,--,--,--,ll,lm,--,--,--,--,--,--,lm,lm,--,--,--,--,ll,lm,ll,--,--,ll,--,--,--,--,lm,ll,--,--,--,ll,ll,lm,--,lm,--,ll,--,lm,ll,--,--,lm,ll,--,--,ll,--,--,--,--,lm,--,ll,ll,--,--
*_SCFLD240_0025171,<hkxhk>,1,1,kk,hk,hh,--,--,hh,--,hk,--,hk,hk,--,--,kk,hk,kk,hk,hk,hk,hh,--,kk,hk,--,--,--,--,hk,hk,--,--,--,hk,--,--,hk,hk,hh,--,--,--,kk,--,--,kk,hh,hk,--,--,hh,hk,--,--,kk,hk,--,--,--,hh,hk,hk,--,hk,--,hk,--,hh,hh,hh,--,kk,hh,--,--,--,hh,--,--,--,hk,hk,--,hh,--,hh,--,kk,--,hk,hk
*_SCFLD240_0141070,<lmxll>,0,0,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD240_0248522,<hkxhk>,1,1,--,--,hk,--,--,--,hh,hk,--,hk,hk,hk,--,hh,--,hh,hk,hk,hk,kk,--,hh,hk,--,hk,hk,--,hk,--,kk,--,--,hk,hk,hk,hk,hk,kk,--,hk,hk,--,hk,kk,--,kk,--,hk,hh,kk,hk,--,hh,hh,hk,--,--,--,kk,--,--,hk,hk,hk,hk,kk,kk,--,kk,hk,hh,kk,hh,--,--,kk,hk,kk,hk,hk,--,--,kk,hk,--,--,hh,hk,hk,--
*_SCFLD240_0249532,<lmxll>,1,1,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD240_0275399,<lmxll>,1,1,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD240_0309760,<lmxll>,1,1,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD240_0309809,<hkxhk>,1,1,--,--,--,--,--,--,hh,--,--,hk,--,hk,--,hh,--,--,--,hk,hk,--,--,hh,--,--,hk,--,--,hk,--,--,hh,--,--,--,hk,hk,hk,--,--,--,--,hh,--,--,--,kk,hk,hk,hh,kk,--,hk,--,hh,hk,hk,--,--,kk,--,hk,hk,hk,--,hk,kk,kk,kk,--,--,--,kk,--,--,--,kk,hk,--,--,--,hk,--,kk,hk,--,--,--,hk,hk,hk
*_SCFLD240_0333437,<lmxll>,1,1,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD240_0333443,<hkxhk>,1,1,hh,hk,--,--,hh,--,--,--,--,hk,--,hk,--,hh,hk,hh,hk,hk,--,kk,--,hh,hk,--,--,hk,--,hk,hk,--,hh,--,--,hk,--,hk,hk,--,--,--,--,hh,hk,kk,hh,kk,hk,--,--,kk,hk,hk,hh,--,--,hk,--,--,kk,hk,hk,hk,--,--,hk,--,kk,--,kk,hk,--,kk,--,--,--,kk,hk,--,hk,--,--,--,--,--,kk,--,hh,hk,hk,hh
*_SCFLD240_0334577,<lmxll>,1,1,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm
*_SCFLD240_0334593,<hkxhk>,1,1,--,--,hk,--,hk,--,hk,kk,--,--,--,kk,--,hk,hh,--,kk,hh,hh,hk,hh,--,--,--,--,kk,hk,hh,hh,--,hk,--,kk,--,hh,kk,hh,hk,--,--,kk,--,--,hk,hk,hk,kk,--,hk,hk,--,hh,kk,--,--,--,--,--,hk,hh,kk,kk,kk,kk,--,hk,--,--,hk,--,--,hk,--,hk,--,--,hh,--,kk,hh,hh,--,--,hh,hk,--,hk,hh,hh,kk
*_SCFLD248_0167607,<nnxnp>,1,1,--,--,--,--,np,nn,np,np,--,nn,np,--,--,np,nn,np,--,nn,nn,--,nn,np,np,--,np,np,nn,nn,nn,nn,np,--,np,np,nn,np,nn,--,--,nn,np,np,--,nn,np,--,nn,np,np,np,--,nn,np,--,np,nn,--,np,--,--,np,np,np,np,nn,nn,nn,np,nn,--,np,nn,--,nn,np,nn,nn,nn,np,--,nn,--,--,nn,nn,--,np,nn,nn,--
