V1,V2,V3,V4,V5
*_SCFLD66_0118189,<lmxll>,1,1,--,ll,lm,--,--,--,ll,lm,--,ll,lm,lm,lm,lm,--,ll,lm,lm,ll,--,--,--,ll,--,ll,lm,ll,lm,ll,--,ll,--,lm,ll,lm,lm,ll,--,--,--,ll,lm,lm,--,lm,lm,lm,lm,--,lm,lm,--,--,--,--,lm,--,--,ll,--,lm,ll,ll,lm,--,ll,lm,lm,--,--,lm,lm,ll,ll,--,--,lm,lm,ll,ll,lm,--,--,lm,lm,--,lm,lm,lm,ll
*_SCFLD66_0436078,<lmxll>,1,1,--,--,lm,--,lm,lm,--,--,lm,ll,ll,--,--,lm,--,ll,ll,--,--,lm,--,ll,ll,--,ll,--,ll,ll,--,ll,lm,--,ll,lm,--,lm,lm,--,--,lm,ll,lm,ll,--,ll,lm,ll,ll,lm,ll,ll,--,--,--,lm,ll,--,lm,lm,ll,lm,ll,ll,lm,--,lm,--,lm,lm,--,lm,ll,--,--,--,ll,--,lm,ll,--,lm,--,lm,lm,ll,--,ll,ll,lm,ll
*_SCFLD66_0657450,<nnxnp>,1,1,--,--,--,--,nn,--,nn,np,--,nn,np,--,--,np,--,nn,np,--,nn,--,nn,--,nn,--,--,np,nn,--,nn,np,nn,nn,np,nn,np,nn,--,nn,--,--,nn,np,np,--,np,np,np,np,--,np,np,--,np,nn,--,np,nn,--,nn,np,--,nn,nn,--,nn,nn,--,--,np,--,np,np,nn,nn,--,nn,np,np,nn,--,np,--,nn,--,np,--,np,--,np,nn
*_SCFLD119_0230695,<lmxll>,0,0,lm,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm
*_SCFLD119_0343553,<hkxhk>,0,0,hk,hh,hh,hh,hh,hk,hh,hk,hh,hk,hk,hh,hh,hh,hk,hk,hk,hk,hh,hh,hk,hk,hh,hh,hh,hh,hk,hk,hk,hk,hh,hk,hk,hh,hh,hh,hh,hh,hh,hh,hk,hh,hk,hk,hh,hh,hk,hk,hh,hk,hk,hk,hh,hk,hh,hk,hh,hh,hh,hk,hh,hh,hk,hh,hk,hk,hh,hh,hk,hk,hh,hk,hk,hk,hk,hk,hk,hh,hk,hk,hh,hh,hh,hh,hk,hk,hk,hk,hh,hk
*_SCFLD119_0357637,<lmxll>,0,0,lm,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm
*_SCFLD119_0427265,<nnxnp>,1,1,--,nn,np,--,nn,nn,--,--,--,nn,np,np,--,--,nn,--,np,np,nn,--,nn,nn,--,--,--,--,nn,np,nn,np,nn,--,--,--,--,nn,--,--,--,--,np,--,np,--,--,np,np,--,--,np,np,np,np,nn,np,np,--,np,nn,np,--,nn,--,np,--,np,--,--,np,--,--,np,--,--,--,nn,np,np,nn,--,np,--,nn,np,np,--,np,--,--,nn
*_SCFLD119_0511148,<nnxnp>,1,1,nn,--,--,--,--,np,np,--,--,nn,--,--,--,np,nn,--,np,--,nn,nn,--,np,np,--,nn,np,nn,--,nn,np,nn,--,np,nn,np,nn,--,nn,--,--,np,--,np,np,np,np,np,--,np,np,np,--,np,nn,--,--,--,--,nn,--,--,--,nn,--,nn,np,np,np,--,nn,np,np,--,--,nn,--,np,--,nn,--,np,--,nn,np,np,--,--,np,np,--
*_SCFLD121_0059426,<lmxll>,1,1,lm,ll,lm,--,ll,--,lm,--,lm,lm,ll,--,--,lm,--,--,ll,ll,--,ll,--,--,lm,--,ll,--,lm,ll,lm,--,ll,lm,ll,--,--,ll,lm,ll,--,--,ll,--,ll,ll,lm,lm,ll,ll,lm,ll,--,ll,lm,--,lm,ll,ll,--,ll,ll,lm,ll,lm,--,lm,ll,--,--,ll,--,lm,ll,lm,--,--,lm,--,--,--,--,lm,--,ll,--,ll,--,ll,--,lm,lm
*_SCFLD137_0150711,<lmxll>,0,0,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll
*_SCFLD137_0181348,<nnxnp>,0,0,--,--,--,--,np,--,--,--,--,nn,--,nn,--,--,--,nn,--,nn,np,--,--,nn,--,--,np,nn,--,--,np,--,--,--,--,--,nn,np,nn,np,--,--,nn,--,--,nn,--,nn,nn,nn,nn,nn,np,--,nn,--,--,nn,--,nn,np,nn,--,np,np,--,np,nn,np,--,nn,--,--,nn,--,--,--,np,--,--,np,np,--,--,--,--,nn,nn,nn,np,nn,nn
*_SCFLD137_0386860,<nnxnp>,0,0,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,nn,np,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,np,np,nn,nn,np
*_SCFLD137_0496942,<nnxnp>,1,1,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,np,np,nn,np,nn,np,nn,np,nn,np,nn,np,np,nn,np,nn,np,np,nn,np,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,np,np,nn,nn,np
*_SCFLD137_0505156,<hkxhk>,1,1,hk,hh,hh,hk,hh,hk,hh,hk,hh,hh,hh,hh,hh,hh,hk,hk,hk,hk,hh,hh,hk,hh,hh,hh,hh,hh,hk,hk,hk,hk,hh,hk,hk,hh,hk,hh,hk,hh,hk,hh,hk,hh,hk,hk,hh,hk,hh,hk,hk,hh,hk,hh,hk,hh,hh,hk,hh,hh,hh,hk,hh,hh,hk,hh,hk,hk,hh,hh,hk,hk,hk,hk,hk,hh,hk,hh,hh,hh,hh,hk,hh,hk,hh,hh,hh,hk,hk,hh,hh,hk
*_SCFLD141_0201231,<nnxnp>,0,0,--,--,np,--,nn,--,--,np,np,np,np,--,--,--,nn,nn,np,--,nn,--,--,np,np,--,nn,np,np,np,--,np,nn,nn,np,--,np,nn,--,nn,--,--,--,np,--,--,--,np,--,--,--,np,--,--,np,np,np,--,--,--,nn,--,np,nn,nn,--,nn,--,np,np,--,--,--,np,--,--,nn,nn,--,--,nn,--,np,--,--,--,--,--,np,--,np,np
*_SCFLD166_0063698,<nnxnp>,1,1,nn,nn,np,np,nn,nn,np,np,np,np,np,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,np,np,np,np,np,np,np,nn,np,np,np,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,np,np,np,np,nn,nn,np
*_SCFLD166_0098813,<nnxnp>,0,0,nn,nn,np,np,nn,nn,np,np,np,np,np,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,np,np,np,np,np,np,np,nn,np,np,np,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,np,np,nn,nn,np
*_SCFLD166_0337343,<nnxnp>,0,0,np,np,nn,nn,np,np,nn,nn,nn,nn,nn,np,np,nn,np,nn,nn,nn,np,np,nn,np,nn,np,np,nn,nn,np,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD166_0417815,<nnxnp>,1,1,nn,nn,np,np,nn,nn,np,np,np,np,np,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,nn,np,np,nn,np,nn,np,nn,np,np,np,np,np,nn,np,np,np,np,np,np,np,np,nn,np,np,np,np,np,nn,nn,nn,np,np,nn,np,np,np,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,np,np,nn,nn,np
*_SCFLD166_0426789,<hkxhk>,1,0,--,--,hk,--,--,--,hk,--,--,hk,--,hk,--,hk,--,kk,kk,kk,hk,--,--,hk,--,--,--,--,--,kk,--,kk,hk,--,kk,--,kk,hk,kk,--,--,hk,kk,hk,kk,kk,hk,kk,--,kk,kk,hk,--,hk,kk,hk,--,hk,--,hk,--,--,hk,--,--,hk,--,kk,--,hk,kk,kk,--,kk,kk,--,--,hk,hk,hk,hk,--,hk,--,hk,--,hk,--,--,hk,hk,kk
*_SCFLD192_0307452,<lmxll>,1,1,--,--,ll,--,ll,lm,--,lm,--,ll,--,--,--,ll,lm,--,--,lm,ll,ll,lm,--,ll,--,--,ll,--,lm,lm,--,--,--,--,--,lm,--,lm,ll,--,--,--,ll,lm,lm,ll,lm,ll,--,--,ll,ll,ll,lm,ll,--,ll,ll,--,ll,--,--,ll,--,--,lm,lm,--,--,lm,lm,--,lm,--,--,--,--,ll,ll,ll,--,ll,--,ll,ll,--,lm,--,--,--,--
*_SCFLD192_0348332,<nnxnp>,1,1,--,nn,np,--,nn,--,np,nn,np,np,np,np,--,np,nn,nn,nn,--,nn,--,--,nn,np,--,nn,np,nn,--,np,nn,np,--,--,nn,nn,nn,nn,nn,np,np,nn,nn,--,--,np,nn,np,--,nn,np,nn,np,nn,np,np,np,nn,--,nn,--,np,nn,nn,np,--,nn,--,--,nn,nn,--,nn,--,--,--,nn,np,np,np,--,np,--,nn,--,--,--,--,nn,np,nn
*_SCFLD197_0182917,<hkxhk>,1,1,--,hh,hk,--,hh,--,hk,hk,--,hk,--,hk,--,--,--,--,hk,hk,hh,hh,--,--,hk,--,hh,--,hk,hh,--,--,--,--,--,hh,--,--,hk,hh,--,--,hk,--,hk,--,hk,hk,hk,--,hk,--,hh,--,--,--,hk,--,--,hh,hh,--,hk,--,hk,--,hh,hk,hh,--,--,--,hh,hk,hh,--,--,--,hk,--,hk,--,hk,--,hh,hk,hk,--,--,hh,--,--
*_SCFLD197_0182945,<lmxll>,1,1,--,ll,lm,--,ll,--,lm,ll,--,lm,--,lm,--,--,--,--,ll,ll,ll,ll,--,--,lm,--,ll,--,ll,lm,--,ll,--,--,--,ll,--,ll,ll,ll,--,--,ll,--,ll,--,lm,ll,lm,--,ll,--,ll,--,--,--,--,--,--,ll,--,--,lm,ll,ll,lm,lm,ll,ll,lm,--,--,lm,ll,lm,--,--,--,lm,lm,lm,--,lm,--,ll,lm,lm,--,--,ll,--,--
*_SCFLD212_0267556,<nnxnp>,1,1,--,--,nn,--,np,--,nn,nn,nn,nn,--,np,--,nn,--,nn,nn,--,np,np,--,np,--,--,--,nn,--,--,nn,nn,--,--,--,np,nn,np,nn,--,--,--,nn,np,nn,nn,--,--,--,--,nn,nn,--,--,np,nn,nn,np,--,--,np,nn,--,np,--,--,nn,np,--,nn,--,nn,np,nn,np,np,--,np,--,--,--,--,--,--,np,np,--,--,np,np,np,--
*_SCFLD223_0187880,<nnxnp>,1,1,np,nn,nn,nn,nn,np,nn,np,nn,np,np,nn,nn,nn,np,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,nn,nn,nn,nn,np,np,np,np,nn,np
*_SCFLD223_0190997,<lmxll>,1,1,lm,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm
*_SCFLD223_0244952,<nnxnp>,1,1,np,nn,nn,nn,nn,np,nn,np,nn,nn,np,nn,nn,nn,np,np,np,np,nn,nn,np,np,nn,nn,nn,nn,np,np,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,nn,np,np,nn,np,np,np,nn,nn,np,np,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np
*_SCFLD237_0108625,<nnxnp>,1,1,--,np,np,--,np,--,--,--,--,--,--,--,--,np,--,nn,--,nn,--,--,nn,--,--,--,--,np,nn,nn,nn,--,--,--,--,--,np,np,--,np,--,--,nn,--,nn,nn,np,--,np,nn,np,np,nn,nn,nn,np,np,--,--,--,np,--,--,np,nn,--,nn,--,np,--,nn,--,--,nn,--,--,nn,nn,--,np,nn,nn,--,--,np,np,--,--,nn,--,--,--
*_SCFLD237_0396616,<lmxll>,1,1,--,--,--,--,lm,--,lm,--,--,lm,ll,lm,--,lm,--,ll,ll,--,--,lm,ll,lm,lm,--,--,lm,ll,ll,ll,--,lm,ll,ll,--,--,lm,--,lm,--,--,ll,lm,--,--,lm,ll,lm,--,lm,lm,--,--,--,lm,lm,ll,--,--,lm,--,lm,lm,--,--,ll,--,--,--,ll,--,--,ll,--,ll,--,--,ll,--,--,--,lm,--,lm,lm,ll,ll,ll,--,lm,ll
*_SCFLD272_0075756,<nnxnp>,1,1,--,--,--,--,nn,--,nn,np,--,np,--,--,--,np,--,np,--,np,--,nn,np,np,np,--,--,nn,--,np,--,--,--,--,np,nn,nn,--,nn,nn,--,--,nn,--,np,nn,--,nn,np,--,nn,np,np,np,--,--,nn,np,--,--,nn,--,nn,--,np,nn,--,nn,nn,np,nn,--,--,np,--,--,--,np,nn,--,np,--,--,--,--,--,--,--,np,np,nn,np
*_SCFLD272_0187107,<hkxhk>,1,1,hh,hh,hk,hh,hh,hk,hh,hk,hh,hh,hk,hk,hk,hk,hh,hh,hk,hk,hh,hk,hh,hk,hh,hh,hh,hk,hh,hk,hh,hk,hh,hh,hk,hh,hk,hh,hh,hh,hk,hk,hh,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,hk,hh,hk,hk,hh,hk,hh,hk,hh,hh,hh,hk,hh,hh,hk,hk,hk,hh,hk,hk,hh,hh,hh,hk,hk,hk,hh,hh,hk,hk,hh,hk,hk,hk,hk,hk,hk,hh
*_SCFLD272_0248524,<lmxll>,0,0,lm,--,ll,--,lm,--,--,--,--,ll,--,ll,--,--,--,ll,ll,--,--,ll,lm,lm,--,--,ll,ll,lm,lm,--,lm,ll,--,--,--,ll,--,lm,--,--,ll,lm,--,lm,ll,--,ll,--,--,--,lm,--,--,--,--,ll,lm,--,--,--,lm,lm,--,ll,--,--,--,--,lm,ll,--,--,lm,ll,--,--,lm,--,--,ll,ll,ll,--,lm,ll,--,--,--,lm,ll,ll
*_SCFLD272_0274289,<lmxll>,0,0,lm,lm,ll,lm,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,lm
*_SCFLD272_0274389,<lmxll>,0,0,--,--,lm,--,--,--,ll,--,--,--,ll,lm,--,ll,--,--,lm,--,--,--,ll,--,ll,--,lm,lm,--,ll,lm,ll,--,--,--,--,lm,lm,ll,--,ll,--,ll,ll,--,--,--,lm,--,--,lm,ll,ll,--,lm,lm,--,ll,--,--,ll,--,--,--,--,lm,lm,ll,--,ll,lm,--,--,ll,lm,--,--,--,lm,ll,lm,lm,lm,--,ll,lm,ll,--,ll,ll,--,--
*_SCFLD272_0395238,<lmxll>,1,1,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll
*_SCFLD272_0411055,<nnxnp>,1,1,nn,nn,np,nn,nn,np,nn,np,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,nn,nn,nn,np,np,nn,np,np,np,np,np,np,np,np,np,np,np,np,nn,np,np,nn,np,nn,np,nn,nn,nn,np,nn,nn,np,np,np,nn,np,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn
*_SCFLD272_0411212,<hkxhk>,0,0,--,--,--,--,--,--,hh,hk,--,hk,--,hh,--,hk,--,--,hh,hk,hh,--,--,hk,hk,--,--,--,hk,hk,hk,hk,hh,--,--,hh,hh,--,--,hh,--,--,hh,hk,hk,--,--,hh,hk,hk,hh,hk,hk,hk,--,hk,hh,hk,--,hh,hh,hk,--,hk,--,hh,hk,hh,--,--,--,hk,hh,hk,hk,hk,--,--,hh,hk,hk,hk,hh,--,hh,--,--,--,hk,--,hh,--
*_SCFLD280_0029151,<hkxhk>,1,1,kk,hk,kk,kk,hk,hk,kk,kk,kk,kk,kk,hk,hk,kk,hk,kk,kk,kk,hk,hk,kk,hk,kk,hk,hk,kk,kk,hk,kk,kk,kk,hk,kk,hk,kk,hk,kk,kk,hk,kk,kk,hk,kk,kk,kk,hk,kk,hk,kk,kk,hk,kk,hk,kk,kk,hk,hk,hk,hk,kk,kk,hk,kk,hk,kk,hk,hk,kk,kk,kk,hk,kk,hk,hk,hk,hk,kk,kk,kk,kk,hk,hk,hk,hk,kk,kk,hk,hk,hk,kk
*_SCFLD280_0170715,<hkxhk>,1,1,kk,hk,kk,kk,hk,hk,kk,kk,kk,kk,kk,hk,hk,kk,hk,kk,kk,kk,hk,hk,kk,hk,kk,hk,hk,kk,kk,hk,kk,kk,kk,hk,kk,hk,kk,hk,kk,kk,hk,kk,kk,hk,kk,kk,kk,hk,kk,hk,kk,kk,hk,kk,hk,kk,kk,hk,hk,hk,hk,kk,kk,hk,kk,hk,kk,hk,hk,kk,kk,kk,hk,kk,hk,hk,hk,hk,kk,kk,kk,kk,hk,hk,hk,hk,kk,kk,hk,hk,hk,kk
*_SCFLD280_0207575,<nnxnp>,1,1,np,nn,np,np,nn,nn,np,np,np,np,np,nn,nn,np,nn,np,np,np,nn,nn,np,nn,np,nn,nn,np,np,nn,np,np,np,nn,np,nn,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,nn,np,np,nn,np,nn,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,np,np,np,np,nn,nn,nn,nn,np,np,nn,nn,nn,np
*_SCFLD280_0255295,<lmxll>,1,1,lm,ll,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,lm
*_SCFLD280_0293483,<hkxhk>,1,1,hh,hk,hk,hh,hk,hh,hk,hh,hk,hk,hk,hk,hk,hk,hh,hh,hh,hh,hk,hk,hh,hk,hk,hh,hk,hk,hh,hk,hh,hh,hk,hh,hh,hk,hh,hk,hh,hk,hk,hk,hh,hk,hh,hh,hk,hh,hk,hh,hh,hk,hk,hk,hh,hk,hk,hk,hk,hk,hk,hh,hk,hk,hh,hk,hh,hh,hk,hk,hh,hh,hh,hh,hh,hk,hh,hk,hk,hk,hk,hh,hk,hh,hk,hk,hk,hh,hh,hk,hk,hh
