V1,V2,V3
*_SCFLD26_227488,<lmxll>,--,lm,--,--,ll,--,ll,--,lm,--,--,ll,--,ll,--,ll,ll,lm,lm,--,lm,lm,--,--,lm,ll,ll,--,--,--,ll,ll,--,ll,ll,--,--,ll,--,--,ll,--,--,--,--,lm,lm,lm,lm,lm,ll,lm,ll,ll,lm,--,--,--,ll,lm,ll,lm,ll,--,ll,ll,lm,ll,ll,--,--,ll,ll,ll,--,lm,lm,lm,ll,ll,--,--,ll,ll,--,--,lm,ll,ll,lm
*_SCFLD26_279879,<lmxll>,--,--,ll,--,--,--,--,ll,--,ll,--,--,--,--,--,--,lm,--,ll,ll,ll,--,--,--,ll,lm,--,--,ll,--,lm,--,--,--,--,ll,ll,--,--,--,lm,--,--,lm,lm,ll,--,ll,ll,ll,lm,ll,lm,lm,ll,ll,--,--,--,ll,--,ll,--,ll,lm,lm,ll,lm,lm,ll,--,lm,--,--,--,ll,ll,--,lm,--,--,--,--,--,ll,--,--,--,lm,ll
*_SCFLD26_279978,<lmxll>,--,--,--,--,lm,--,lm,--,--,ll,lm,--,--,lm,--,lm,lm,--,ll,ll,--,--,lm,--,--,lm,--,lm,--,ll,lm,--,ll,lm,lm,ll,ll,--,--,--,lm,--,ll,lm,--,ll,--,ll,ll,ll,lm,--,lm,--,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,--,--,lm,--,ll,lm,lm,lm,--,--,ll,--,ll,lm,--,lm,ll,lm,--,ll,ll,ll,--,lm,--
*_SCFLD26_311102,<lmxll>,--,ll,--,--,--,--,lm,ll,ll,ll,--,lm,--,lm,lm,lm,lm,ll,ll,ll,ll,--,lm,--,ll,lm,lm,lm,--,--,lm,lm,--,--,lm,--,ll,--,--,--,lm,ll,ll,--,--,ll,ll,ll,ll,ll,lm,--,lm,lm,--,ll,ll,--,lm,ll,--,ll,lm,ll,lm,lm,ll,lm,lm,--,lm,lm,--,--,lm,ll,ll,ll,lm,lm,--,ll,lm,--,ll,--,--,lm,lm,ll
*_SCFLD26_353911,<lmxll>,--,ll,ll,--,--,--,lm,--,--,--,--,--,--,lm,--,--,lm,--,ll,ll,--,ll,--,--,ll,lm,--,lm,ll,ll,--,--,ll,lm,lm,ll,ll,--,--,--,lm,ll,ll,--,lm,ll,ll,ll,ll,ll,--,ll,lm,lm,ll,ll,--,--,lm,--,lm,ll,lm,ll,lm,lm,--,lm,lm,--,--,lm,--,--,lm,ll,--,--,--,--,lm,--,--,lm,ll,--,ll,--,--,ll
*_SCFLD26_686876,<nnxnp>,--,np,np,--,nn,--,np,--,--,--,nn,nn,--,nn,nn,np,nn,nn,--,--,--,np,--,--,--,--,np,np,np,np,--,--,np,--,nn,--,nn,nn,--,--,np,--,np,--,--,nn,np,--,nn,--,--,--,--,--,nn,nn,--,np,nn,np,nn,--,--,nn,--,nn,--,np,nn,nn,np,nn,nn,nn,--,--,--,nn,nn,--,nn,--,--,nn,nn,np,np,nn,nn,np
*_SCFLD26_686892,<nnxnp>,--,np,--,--,nn,--,np,--,--,--,nn,nn,--,nn,nn,np,nn,nn,--,--,--,np,--,--,--,--,np,np,np,--,--,--,np,--,nn,--,nn,nn,--,--,np,--,np,--,--,nn,np,--,nn,--,--,--,--,--,nn,nn,--,np,nn,np,nn,--,--,--,--,nn,--,np,nn,nn,--,nn,nn,nn,--,--,--,nn,nn,--,nn,--,--,--,nn,np,np,nn,nn,--
*_SCFLD26_686972,<nnxnp>,--,np,--,--,nn,--,--,--,--,np,nn,--,--,nn,--,--,nn,--,nn,np,--,np,--,--,np,np,--,np,np,--,np,--,--,--,nn,nn,nn,nn,--,--,np,--,np,nn,--,nn,np,np,--,nn,nn,np,--,nn,--,--,--,--,nn,np,--,np,--,--,np,--,--,np,nn,nn,np,nn,nn,--,--,nn,np,--,nn,--,nn,--,np,--,--,--,np,nn,nn,--
*_SCFLD52_89542,<nnxnp>,--,nn,np,--,np,--,np,--,--,nn,np,np,nn,np,--,nn,np,--,np,np,np,nn,--,--,--,nn,nn,nn,nn,nn,nn,nn,--,nn,--,np,np,np,--,np,nn,np,nn,--,np,np,nn,--,np,nn,np,nn,np,np,np,np,nn,nn,nn,nn,--,np,--,--,--,nn,np,--,--,np,nn,np,nn,--,--,--,nn,nn,nn,--,np,--,nn,np,np,--,nn,--,--,nn
*_SCFLD52_89556,<nnxnp>,--,nn,np,--,np,--,np,--,--,nn,np,np,nn,np,--,nn,np,--,np,np,np,nn,--,--,--,nn,nn,nn,nn,nn,nn,--,--,nn,--,np,np,--,--,np,nn,np,nn,--,np,np,nn,--,np,nn,np,nn,np,np,np,np,nn,nn,nn,nn,--,np,--,--,--,nn,np,--,--,np,nn,np,nn,--,--,--,nn,nn,nn,--,np,--,--,np,np,--,nn,--,--,nn
*_SCFLD52_121676,<nnxnp>,--,nn,np,--,np,--,--,nn,np,nn,--,np,nn,np,np,nn,np,np,np,--,np,nn,np,--,np,nn,--,nn,--,--,--,--,nn,nn,--,np,np,--,--,--,--,np,nn,--,np,np,nn,nn,np,nn,np,nn,np,np,np,np,--,nn,nn,--,np,np,np,--,--,nn,np,nn,np,--,nn,np,nn,--,nn,nn,nn,nn,nn,--,np,--,nn,np,np,--,nn,--,--,nn
*_SCFLD52_121818,<nnxnp>,np,nn,np,--,--,--,--,--,--,nn,np,np,nn,np,np,nn,np,--,np,np,np,nn,--,--,--,--,nn,nn,nn,nn,nn,--,--,--,nn,np,np,--,nn,--,nn,np,--,np,np,np,nn,nn,np,nn,np,--,np,--,--,--,--,--,nn,--,np,np,np,np,np,--,np,nn,np,np,nn,np,nn,--,nn,--,nn,nn,nn,--,np,--,nn,np,--,nn,nn,nn,np,nn
*_SCFLD52_150136,<lmxll>,--,--,ll,--,lm,--,lm,--,--,--,lm,--,--,lm,--,lm,lm,ll,ll,ll,ll,ll,lm,--,--,lm,lm,--,--,--,--,--,ll,--,--,ll,--,lm,--,--,lm,--,ll,--,--,--,ll,--,ll,--,lm,ll,lm,lm,ll,ll,ll,--,lm,ll,lm,ll,lm,ll,lm,--,ll,--,lm,ll,lm,lm,--,lm,--,--,--,--,lm,lm,lm,--,--,lm,ll,ll,ll,--,ll,ll
*_SCFLD52_150142,<hkxhk>,--,--,hk,--,hh,--,hh,--,--,--,hh,--,--,hh,--,hk,hh,hk,hk,hk,hk,kk,hh,--,--,hk,hk,--,--,--,--,--,kk,--,--,hk,--,--,--,--,hk,--,kk,--,--,--,kk,--,hk,--,hh,kk,hh,hh,hh,hk,kk,--,hk,kk,hh,hk,hh,hk,hh,--,hk,--,hh,hk,hk,hh,--,hh,--,--,--,--,hk,hh,hh,--,--,hh,hk,kk,kk,--,hk,kk
*_SCFLD52_305746,<nnxnp>,--,nn,--,--,np,--,np,nn,--,nn,--,--,--,np,--,--,--,--,--,--,--,nn,--,--,--,--,--,nn,nn,nn,nn,--,nn,nn,nn,np,np,--,--,--,--,np,--,np,np,np,nn,nn,np,nn,np,nn,np,--,--,--,nn,--,--,--,np,--,--,--,np,--,np,nn,np,--,nn,np,nn,--,--,nn,--,--,--,--,--,--,--,np,np,--,nn,nn,np,--
*_SCFLD57_113809,<lmxll>,--,lm,ll,--,--,ll,lm,--,--,ll,--,lm,--,--,--,lm,lm,ll,ll,ll,ll,ll,--,--,ll,lm,lm,lm,ll,--,lm,--,ll,--,--,ll,ll,--,--,--,--,--,ll,lm,--,ll,ll,--,ll,ll,lm,lm,lm,lm,--,--,--,--,ll,ll,--,lm,lm,ll,--,--,ll,--,--,--,--,lm,--,--,--,ll,ll,ll,--,lm,--,--,lm,--,lm,--,ll,ll,lm,ll
*_SCFLD57_113810,<lmxll>,--,lm,ll,--,--,ll,lm,--,--,ll,--,lm,--,--,--,lm,lm,ll,ll,ll,ll,ll,--,--,ll,lm,lm,lm,ll,--,lm,--,ll,--,--,ll,ll,--,--,--,--,--,ll,lm,--,ll,ll,--,ll,ll,lm,lm,lm,lm,--,--,--,--,ll,ll,--,lm,--,ll,--,--,ll,--,--,--,--,lm,--,--,--,ll,ll,ll,--,lm,--,--,lm,--,lm,--,ll,ll,lm,ll
*_SCFLD57_283345,<nnxnp>,--,--,nn,--,--,--,--,--,--,--,np,--,nn,np,--,nn,np,np,--,nn,--,--,--,--,nn,nn,nn,np,nn,np,nn,--,nn,nn,np,np,nn,--,--,--,nn,np,nn,--,--,np,nn,nn,nn,np,np,--,--,np,np,--,--,--,np,nn,np,--,--,--,nn,--,np,nn,nn,--,nn,np,--,--,--,np,--,--,--,nn,np,--,--,--,--,nn,nn,--,np,np
*_SCFLD57_395500,<nnxnp>,--,nn,--,--,nn,--,nn,--,--,nn,np,np,--,np,--,nn,np,np,np,--,nn,--,nn,--,nn,nn,nn,np,nn,np,--,--,--,nn,np,np,--,--,--,--,nn,--,nn,--,np,np,--,nn,--,np,np,--,--,np,--,--,--,--,np,--,np,nn,np,np,nn,np,--,nn,nn,np,nn,np,np,--,--,--,nn,--,np,nn,--,--,nn,np,--,--,nn,np,np,--
*_SCFLD57_395512,<nnxnp>,--,nn,--,--,nn,--,nn,--,--,nn,np,np,--,np,--,nn,np,np,np,--,nn,--,nn,--,nn,nn,nn,np,nn,np,nn,--,--,nn,np,np,--,--,--,--,nn,--,nn,--,np,np,--,nn,--,np,np,--,--,np,--,--,--,--,np,nn,np,nn,--,np,nn,np,--,--,nn,np,nn,np,np,--,--,--,nn,--,np,nn,--,--,nn,np,--,--,nn,np,np,--
*_SCFLD57_395517,<nnxnp>,--,nn,--,--,nn,--,nn,--,--,nn,np,np,--,np,--,nn,np,np,np,--,nn,--,nn,--,nn,nn,nn,np,nn,np,nn,--,--,nn,np,np,--,--,--,--,nn,--,nn,--,np,np,--,nn,--,np,np,--,--,np,--,--,--,--,np,nn,np,nn,--,np,nn,np,--,--,nn,np,nn,np,np,--,--,--,nn,--,np,nn,--,--,nn,np,--,--,nn,np,np,--
*_SCFLD57_520111,<hkxhk>,--,--,hk,--,kk,--,kk,hh,--,hk,hk,hk,--,--,--,--,hk,hh,hh,hk,--,hk,kk,--,hk,hk,kk,hk,--,--,kk,--,--,kk,--,hh,hk,--,--,--,kk,--,--,hk,hk,hh,--,hk,hk,hh,hk,--,kk,hk,--,hh,--,--,--,hk,--,kk,hk,--,--,hk,hh,--,hk,hh,--,hk,hk,--,--,--,hk,hh,--,--,hh,--,kk,--,--,--,hk,--,hk,hh
*_SCFLD57_534588,<lmxll>,lm,lm,--,--,lm,--,lm,ll,--,ll,lm,lm,--,lm,lm,lm,lm,--,ll,--,ll,ll,lm,--,--,lm,lm,lm,ll,ll,lm,lm,--,--,lm,--,--,lm,lm,--,lm,ll,--,--,lm,ll,ll,--,ll,ll,lm,lm,lm,lm,ll,--,--,--,ll,ll,lm,lm,lm,ll,--,lm,--,lm,ll,--,lm,lm,lm,--,lm,ll,ll,ll,lm,lm,ll,--,lm,lm,--,ll,ll,ll,lm,ll
*_SCFLD57_534677,<lmxll>,ll,ll,lm,--,--,--,ll,lm,lm,lm,ll,--,--,ll,ll,--,ll,lm,lm,--,lm,lm,ll,--,lm,ll,ll,ll,lm,lm,ll,--,--,ll,ll,ll,lm,ll,--,--,ll,lm,lm,--,ll,lm,lm,--,lm,lm,ll,ll,ll,ll,lm,lm,--,--,lm,lm,ll,ll,ll,lm,--,ll,--,--,lm,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,lm,--,ll,ll,--,--,lm,lm,ll,lm
*_SCFLD57_568276,<lmxll>,--,ll,lm,--,ll,lm,ll,lm,--,lm,--,ll,--,ll,ll,ll,ll,lm,lm,lm,lm,lm,--,--,lm,ll,ll,--,lm,lm,--,--,lm,--,ll,lm,--,--,--,--,ll,--,lm,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,--,lm,--,--,--,lm,--,ll,ll,ll,lm,ll,ll,--,ll,lm,lm,ll,ll,ll,--,--,lm,--,--,ll,--,lm,--,ll,ll,ll,--,lm,--,ll,--
*_SCFLD57_618608,<nnxnp>,--,--,nn,--,nn,--,nn,--,--,nn,np,--,--,np,--,--,np,--,np,nn,nn,nn,nn,--,nn,--,nn,--,nn,np,nn,--,--,nn,np,np,nn,--,--,--,--,np,nn,np,np,nn,--,--,nn,np,np,--,--,--,np,nn,--,--,--,--,np,nn,np,np,nn,np,np,nn,nn,--,nn,--,--,--,--,--,--,np,np,--,np,--,nn,--,np,--,--,--,np,--
*_SCFLD57_618613,<hkxhk>,--,--,hk,--,kk,--,kk,--,--,hk,hk,--,--,hk,hk,--,hk,--,hh,hk,--,--,kk,--,hk,--,kk,--,--,hh,kk,--,--,kk,hk,hh,hk,--,--,--,--,hh,hk,hk,hk,hk,hk,--,hk,hh,hk,--,--,--,hh,hk,--,--,--,--,hk,kk,--,hh,kk,hk,hh,kk,hk,--,kk,hk,--,--,--,--,--,hh,hk,--,hh,--,kk,--,hk,--,--,--,hk,--
*_SCFLD72_39684,<lmxll>,--,lm,lm,--,--,--,ll,lm,lm,lm,--,ll,--,ll,--,ll,ll,lm,lm,lm,lm,lm,ll,--,lm,ll,--,ll,lm,lm,ll,--,lm,ll,ll,--,lm,--,--,lm,ll,lm,ll,ll,--,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,--,ll,lm,--,ll,--,ll,ll,ll,--,ll,lm,lm,lm,ll,ll,lm,--,ll,--,lm,lm,lm,ll,ll,lm
*_SCFLD72_39738,<lmxll>,--,lm,lm,--,--,--,ll,lm,lm,lm,--,ll,--,ll,--,ll,ll,lm,lm,lm,--,lm,ll,--,--,ll,--,ll,lm,lm,--,--,lm,ll,ll,--,lm,--,--,--,ll,lm,--,ll,--,lm,lm,--,lm,lm,ll,ll,ll,ll,lm,lm,--,--,ll,lm,--,ll,ll,lm,--,ll,--,--,ll,--,ll,ll,--,--,--,lm,lm,--,ll,--,lm,--,ll,--,lm,--,lm,ll,ll,lm
*_SCFLD72_74405,<lmxll>,--,lm,--,--,--,--,ll,lm,lm,lm,--,ll,--,ll,ll,ll,ll,lm,lm,--,lm,lm,ll,--,--,ll,ll,--,--,--,ll,--,--,ll,ll,lm,lm,ll,ll,--,ll,lm,lm,--,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,lm,--,--,--,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,--,ll,--,ll,--,--,lm,lm,lm,ll,ll,--,--,ll,--,lm,lm,lm,ll,ll,lm
*_SCFLD72_118185,<lmxll>,--,lm,--,--,--,lm,ll,--,--,lm,ll,ll,--,ll,ll,ll,ll,lm,lm,lm,lm,--,ll,--,lm,ll,--,ll,lm,--,ll,ll,lm,--,ll,lm,lm,ll,--,--,ll,lm,lm,--,ll,lm,lm,lm,lm,lm,ll,ll,--,ll,lm,ll,--,--,ll,lm,--,ll,ll,lm,--,ll,lm,--,ll,--,ll,ll,ll,--,ll,lm,--,--,ll,ll,lm,--,--,--,lm,--,lm,ll,ll,lm
*_SCFLD72_201332,<lmxll>,ll,lm,lm,--,--,lm,--,lm,--,lm,--,ll,--,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,--,lm,ll,--,ll,lm,lm,--,--,--,--,--,lm,lm,ll,--,--,ll,--,lm,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,--,lm,--,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,--,--,--,ll,ll,--,--,--,lm,--,ll,ll,lm,--,ll,ll,lm,--,lm,ll,ll,lm
*_SCFLD72_201344,<lmxll>,ll,lm,lm,--,--,lm,--,--,--,lm,--,ll,--,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,--,lm,ll,--,ll,lm,lm,--,--,--,--,--,lm,lm,ll,--,--,ll,--,lm,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,--,lm,--,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,--,--,ll,ll,--,--,--,lm,--,ll,ll,lm,--,ll,ll,lm,--,lm,ll,ll,lm
*_SCFLD72_201356,<lmxll>,ll,lm,--,--,--,lm,--,--,--,lm,--,ll,--,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,--,lm,ll,--,ll,lm,lm,--,--,--,--,--,lm,lm,ll,--,--,ll,--,lm,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,--,lm,--,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,ll,--,--,--,ll,--,--,--,lm,--,ll,ll,lm,--,ll,ll,lm,--,lm,ll,ll,lm
*_SCFLD72_201382,<lmxll>,ll,lm,--,--,--,--,--,--,--,lm,--,ll,--,ll,ll,ll,ll,lm,lm,--,lm,lm,ll,--,--,ll,--,ll,lm,lm,--,--,--,--,--,lm,lm,ll,--,--,ll,--,lm,ll,ll,--,lm,lm,--,lm,ll,ll,ll,--,--,lm,--,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,--,--,--,--,ll,--,--,--,lm,--,ll,ll,lm,--,ll,ll,lm,--,lm,ll,ll,lm
*_SCFLD72_201420,<lmxll>,--,--,--,--,--,--,--,--,--,--,--,--,--,ll,--,--,ll,lm,lm,--,lm,lm,ll,--,lm,ll,ll,ll,lm,lm,--,--,lm,--,--,lm,--,ll,--,--,ll,--,--,--,--,lm,--,lm,--,lm,ll,ll,ll,--,lm,--,--,lm,ll,lm,--,ll,--,--,--,ll,--,ll,ll,--,--,ll,--,--,--,--,lm,lm,ll,--,--,--,ll,ll,lm,--,lm,ll,--,lm
*_SCFLD72_201468,<lmxll>,--,--,lm,--,ll,--,--,--,--,--,--,ll,--,ll,--,ll,ll,lm,--,--,lm,lm,ll,--,lm,ll,ll,ll,lm,lm,--,ll,lm,--,--,lm,lm,ll,--,--,ll,--,--,--,--,lm,--,lm,lm,lm,ll,ll,ll,ll,lm,lm,--,lm,ll,lm,--,ll,--,--,--,ll,lm,ll,ll,--,--,ll,--,--,--,--,lm,lm,ll,--,lm,--,ll,ll,lm,--,lm,ll,--,--
*_SCFLD72_401347,<nnxnp>,--,nn,nn,--,nn,--,--,--,--,nn,--,--,nn,--,np,nn,np,np,--,--,--,--,nn,--,--,nn,nn,nn,nn,--,--,--,--,--,--,--,nn,np,--,--,--,np,nn,--,--,np,nn,nn,nn,np,np,nn,nn,--,np,--,--,nn,--,nn,--,--,np,--,nn,--,--,nn,--,--,nn,np,--,--,--,np,--,--,np,nn,--,--,nn,--,--,--,nn,--,np,nn
*_SCFLD72_443702,<nnxnp>,--,--,np,--,np,nn,np,--,--,np,--,--,--,nn,--,np,nn,nn,nn,--,np,np,np,np,--,np,--,np,np,--,np,--,--,--,nn,nn,--,--,--,--,np,nn,np,nn,--,nn,np,np,np,nn,nn,np,np,nn,nn,np,--,--,--,np,nn,np,nn,nn,np,nn,--,--,np,--,np,nn,nn,--,--,nn,--,--,nn,--,nn,--,np,--,nn,--,np,nn,--,--
*_SCFLD72_520812,<lmxll>,--,ll,ll,--,lm,--,lm,--,--,ll,lm,lm,--,--,--,lm,lm,ll,ll,--,--,ll,lm,--,--,lm,lm,lm,ll,--,lm,--,--,--,lm,--,ll,lm,--,--,lm,ll,ll,lm,lm,ll,ll,--,ll,ll,lm,lm,--,lm,ll,--,--,ll,lm,ll,lm,lm,lm,ll,lm,lm,--,lm,lm,--,lm,lm,lm,--,--,ll,ll,ll,lm,lm,ll,--,--,--,ll,ll,ll,--,--,ll
*_SCFLD72_520853,<lmxll>,--,ll,--,--,lm,--,lm,--,--,ll,lm,lm,--,lm,--,lm,--,ll,ll,--,--,ll,lm,--,--,lm,lm,lm,ll,--,lm,--,--,--,lm,--,ll,--,--,--,lm,ll,--,lm,lm,ll,ll,--,ll,ll,lm,lm,--,--,ll,--,--,ll,lm,ll,lm,lm,lm,ll,lm,lm,--,lm,lm,--,lm,lm,lm,--,--,ll,ll,--,lm,--,--,--,--,--,--,--,ll,--,--,ll
*_SCFLD72_520948,<lmxll>,lm,--,ll,--,lm,--,lm,ll,--,ll,lm,--,--,lm,--,--,lm,--,ll,--,--,ll,lm,--,--,lm,--,lm,--,--,lm,--,--,--,lm,--,--,lm,--,--,lm,--,ll,--,--,ll,ll,--,ll,ll,lm,--,lm,lm,ll,lm,--,--,lm,ll,lm,--,lm,ll,--,lm,ll,lm,lm,--,--,lm,lm,--,--,ll,--,--,--,--,ll,--,lm,lm,--,--,--,--,--,--
*_SCFLD85_168736,<nnxnp>,--,--,np,--,np,--,--,--,--,nn,--,--,--,nn,--,--,nn,nn,nn,np,--,--,np,--,np,np,nn,nn,np,nn,--,--,--,np,--,--,np,nn,--,--,np,--,--,--,--,--,--,np,np,nn,nn,nn,np,nn,nn,--,--,--,nn,np,nn,--,--,nn,--,nn,nn,np,--,--,--,--,--,--,--,--,--,--,nn,--,--,--,np,nn,--,--,np,nn,--,nn
*_SCFLD85_168744,<nnxnp>,--,--,np,--,np,--,--,--,--,nn,--,--,--,nn,--,--,nn,nn,nn,np,--,--,np,--,np,np,nn,nn,np,nn,--,--,np,np,--,--,np,nn,--,--,np,--,--,--,--,--,--,np,np,nn,nn,nn,np,nn,nn,--,--,--,nn,np,nn,--,--,nn,--,nn,nn,np,--,--,--,--,--,--,--,--,--,--,nn,--,--,--,np,nn,--,--,np,nn,--,nn
*_SCFLD85_168760,<nnxnp>,--,--,np,--,np,--,--,--,np,nn,--,--,--,nn,--,--,nn,nn,nn,np,--,--,np,--,np,np,nn,nn,np,nn,--,--,np,np,--,np,np,nn,--,--,np,--,--,--,--,--,--,np,np,nn,nn,nn,np,nn,nn,--,--,--,nn,np,nn,--,--,nn,--,nn,nn,np,--,--,--,--,nn,--,--,--,--,--,nn,--,nn,--,np,nn,--,--,np,nn,--,nn
*_SCFLD85_461561,<lmxll>,--,--,ll,--,--,--,--,ll,--,ll,ll,ll,--,lm,--,ll,--,lm,ll,--,--,lm,--,--,lm,--,lm,lm,lm,lm,ll,ll,--,--,ll,ll,lm,--,ll,--,ll,lm,--,ll,ll,--,--,--,ll,lm,lm,ll,--,--,ll,--,--,--,lm,lm,ll,ll,--,ll,--,--,ll,lm,lm,--,--,ll,lm,--,--,ll,ll,--,ll,--,--,--,lm,--,--,--,lm,--,ll,--
*_SCFLD85_461610,<lmxll>,--,--,ll,--,lm,--,--,--,--,ll,ll,--,--,lm,--,ll,lm,lm,--,ll,--,lm,--,--,lm,ll,lm,--,lm,lm,ll,--,lm,--,ll,lm,lm,--,--,--,--,lm,lm,--,--,ll,lm,--,ll,lm,lm,--,--,--,ll,lm,--,--,lm,--,ll,ll,lm,ll,lm,ll,--,lm,lm,--,--,ll,--,lm,--,--,--,--,ll,--,--,--,lm,--,--,ll,lm,--,ll,--
